k,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,reward
239,-0.09521630892262099,0.35649634011509085,-0.15510495532969268,-0.8972756903449921,-1.5,1.0,-0.07973335790265079
240,-0.12207965703742144,-0.5372669622960089,-0.08363105753362272,1.429477955921399,-1.5,0.0,-0.1385007472085667
241,-0.16751420508498965,-0.908690960951364,0.02130453137830031,2.0987117782384606,1.5,0.0,-0.2900304114940827
242,-0.19112627892673217,-0.4722414768348501,0.08436336032672226,1.2611765789684388,1.5,0.0,-0.13432534985108016
243,-0.19380785184432076,-0.05363145835177158,0.10781364198060675,0.46900563307768994,-1.5,1.0,-0.06032739569280976
244,-0.24024221665048262,-0.9286872961232375,0.2451556529040977,2.746840218469819,1.5,0.0,-0.5381971808011725
245,-0.26412837705287934,-0.47772320804793444,0.33900585578035536,1.8770040575251534,1.5,0.0,-0.3722569545916341
246,-0.26688700851538066,-0.055172629250026306,0.3933125584428735,1.0861340532503623,0.0,-1.0,-0.2850600039755887
247,-0.24612125366191434,0.4153150970693262,0.371493589699313,-0.43637937487121015,1.5,-1.0,-0.2167288381251285
248,-0.1840316891197521,1.2417912908432447,0.2423172589556822,-2.583526614872616,0.0,-1.0,-0.5034180855765288
249,-0.10010346497832984,1.678564482828445,0.04081070709637177,-4.030131037186209,-1.5,0.0,-0.964662962509609
250,-0.03943523836211022,1.2133645323243922,-0.11516232702169613,-3.1194606823613578,-1.5,0.0,-0.5749819214447875
251,-0.001757147915291593,0.7535618089363725,-0.22621637971122308,-2.221081053790539,-1.5,0.0,-0.32622976038818596
252,0.01406979328610275,0.31653882402788686,-0.2954956063431547,-1.3855845326386322,-1.5,1.0,-0.18851767866144103
253,-0.014104682834528703,-0.5634895224126291,-0.25053363783558114,0.8992393701514716,-1.5,1.0,-0.1192736400999542
254,-0.08449478276918913,-1.4078019986932084,-0.09555493005079305,3.0995741556957617,1.5,0.0,-0.5957334336813087
255,-0.1325091298948698,-0.9602869425136131,0.016378169341568827,2.2386619878472374,1.5,0.0,-0.31451483932619095
256,-0.15858150693585432,-0.5214475408196906,0.08612333547193868,1.394903322607397,-1.5,0.0,-0.14344846411726145
257,-0.20311099375765607,-0.8905897364360346,0.1890374722385571,2.0582827353323685,1.5,0.0,-0.328473136556191
258,-0.2258007563593729,-0.4537952520343371,0.2501171716835573,1.2215939889000038,1.5,0.0,-0.19845568136772346
259,-0.22782754593291593,-0.040535791470860116,0.27252701965316706,0.4481969593921955,1.5,-1.0,-0.13630255036678154
260,-0.186611335198539,0.8243242146875382,0.18252196383984115,-1.8001011162665177,0.0,-1.0,-0.26413177969374324
261,-0.12284268339643332,1.2753730360421136,0.0186430034932121,-3.2775792069325806,-1.5,0.0,-0.6338929783822884
262,-0.08173796086881915,0.8220944505522834,-0.10111513729030842,-2.3951628156704103,-1.5,0.0,-0.337537575196184
263,-0.06266657639246294,0.3814276895271243,-0.17839187985680638,-1.5455348513299594,-1.5,1.0,-0.16245901554627362
264,-0.0886480235238099,-0.5196289426269394,-0.13836205432389379,0.8005965106582518,-1.5,1.0,-0.07255098069609406
265,-0.15764857397860618,-1.3800110090959254,0.013924732915450516,3.0457357447868856,1.5,0.0,-0.5840938016791788
266,-0.20385032744688952,-0.9240350693656665,0.12187257398951096,2.1589568214812087,1.5,0.0,-0.3321546486129257
267,-0.22808544555405166,-0.48470236214324297,0.18758720371522675,1.314292594514316,1.5,0.0,-0.18532699966440885
268,-0.23143999863616338,-0.06709106164223455,0.21394610501897343,0.5271780260749339,1.5,-1.0,-0.1134583029079242
269,-0.19099036546400983,0.808992663443071,0.1262866518290947,-1.7531890637975742,0.0,-1.0,-0.2388326892764855
270,-0.1278246157052258,1.2633149951756806,-0.035659362163025204,-3.238920279842398,-1.5,0.0,-0.6219391903005669
271,-0.08752824353152569,0.805927443474002,-0.15295253794417835,-2.3458635156230625,-1.5,0.0,-0.3386854061830762
272,-0.06925371835239855,0.3654905035825428,-0.2278762558030934,-1.4984743571783012,-1.5,1.0,-0.1756741008309674
273,-0.09567257249566663,-0.5283770828653616,-0.18655748737831077,0.8263753684956525,-1.5,1.0,-0.0920608667925289
274,-0.16482919195858553,-1.3831323892583782,-0.033771308508023984,3.055723577405735,1.5,0.0,-0.5908342531865092
275,-0.2113634184070714,-0.9306845289697174,0.0751996943230989,2.1794200566224577,1.5,0.0,-0.33113176245060133
276,-0.23593903043881193,-0.49151224063481025,0.1419352492596656,1.3347110987313338,1.5,0.0,-0.17696474105533283
277,-0.2395563571848428,-0.07234653492061788,0.16904524679638738,0.5421999507344354,1.5,-1.0,-0.10092428411669573
278,-0.1990566853604391,0.8099934364880741,0.08123168090273002,-1.7562713178731473,0.0,-1.0,-0.2332510654258499
279,-0.13578623759103953,1.2654089553879917,-0.08099570685951345,-3.244547755244869,-1.5,0.0,-0.631415704870835
280,-0.09555536943143528,0.8046173631920848,-0.19814811529042442,-2.343048168618219,-1.5,0.0,-0.3552576953010941
281,-0.07734867203542196,0.36413394792026615,-0.27301622391832,-1.497362172557911,-1.5,1.0,-0.1992550259800288
282,-0.10348288840608928,-0.5226843274133464,-0.23269942159600968,0.8063360464462059,-1.5,1.0,-0.1110265653000866
283,-0.17204678651216798,-1.3712779621215736,-0.08179195979512016,3.01814923601779,1.5,0.0,-0.5857714244500434
284,-0.21822796938301314,-0.923623657416903,0.02601236810539964,2.156086558010396,1.5,0.0,-0.3233895852241488
285,-0.24253310152249735,-0.48610264278968424,0.09179467151889482,1.3156460682699036,1.5,0.0,-0.16560958486744237
286,-0.24586361489619818,-0.06661026747401627,0.11785606403811183,0.5212278503843399,-1.5,1.0,-0.08814473894784355
287,-0.292862115303465,-0.9399700081453362,0.25757503214003274,2.794379362038418,1.5,0.0,-0.586718097521908
288,-0.31724687387938666,-0.4876951715184328,0.35367672781640574,1.9220339135274602,1.5,0.0,-0.4223358540387673
289,-0.3204763060494994,-0.0645886434022544,0.41023080723189786,1.131081588309842,0.0,-1.0,-0.3351702405547699
290,-0.30026572110703104,0.40421169884936675,0.3909113868086837,-0.3863884084642828,1.5,-1.0,-0.2586053705927263
291,-0.2389287900778134,1.2267386205843527,0.2648100366517461,-2.522027003138752,0.0,-1.0,-0.5204867146292587
292,-0.15581442581118624,1.6622872853325432,0.06650338567244118,-3.9661330195860973,-1.5,0.0,-0.9533713429982358
293,-0.09573550045322846,1.2015785071591554,-0.08690201902494848,-3.068108093947793,-1.5,0.0,-0.5595711562083819
294,-0.058520655850091766,0.7442968920627338,-0.1956935519003125,-2.1758306575072806,-1.5,0.0,-0.30613147910062566
295,-0.043122802971467804,0.30795705757247926,-0.262725916873616,-1.3406472994660694,-1.5,1.0,-0.16549312007691644
296,-0.07196556831893298,-0.5768553069493036,-0.21478146257478786,0.9588890859765633,-1.5,1.0,-0.11392163590725923
297,-0.1432619231710004,-1.4259270970413485,-0.05614336904330561,3.1727618706296448,1.5,0.0,-0.6286603552080909
298,-0.19194769169329018,-0.9737153704457955,0.058748398990193657,2.297835360669985,1.5,0.0,-0.35170373909968106
299,-0.2185758760421197,-0.5325636869765901,0.13114193347564118,1.4478706897089508,1.5,0.0,-0.18397130104352818
300,-0.22412015355152948,-0.11088555018819585,0.16357008141495882,0.6485629587863527,-1.5,1.0,-0.09863149059956977
301,-0.2729749018357719,-0.9770949656848484,0.30867034406535854,2.902005253007995,1.5,0.0,-0.6386101313603096
302,-0.2990636880834751,-0.5217757249540647,0.4099424293637584,2.0254417059679977,1.5,0.0,-0.47622508549404474
303,-0.30398405828683084,-0.09840740406711451,0.4718972989060322,1.2390973908454763,0.0,-1.0,-0.3923456864661053
304,-0.285861475775623,0.3624516502241572,0.4591261614787938,-0.25542274854476754,1.5,-1.0,-0.3023442144480875
305,-0.22738502170787922,1.169529081354875,0.3418447133072379,-2.3456289634311176,0.0,-1.0,-0.5120504314242863
306,-0.14744015134499755,1.5988974072576336,0.153087392357275,-3.7751464189992583,-1.5,0.0,-0.8855845181182913
307,-0.08978441358690081,1.1531147551619345,0.007101936283315735,-2.9197091214791855,-1.5,0.0,-0.5008304280531622
308,-0.054549907119136515,0.704690129355286,-0.09540365966766418,-2.050111919019598,-1.5,0.0,-0.24705490359053933
309,-0.040984283068823936,0.2713124810062516,-0.15636602242654246,-1.2192472551775655,-1.5,1.0,-0.10413876100855324
310,-0.07223960391249176,-0.6251064168733563,-0.10055624058231943,1.1161956368844606,-1.5,1.0,-0.09716265450429064
311,-0.14642254197556892,-1.4836587612615433,0.06730056719958766,3.3571361556381416,1.5,0.0,-0.6995492515120223
312,-0.1973214572890964,-1.0179783062705496,0.18949540481812066,2.4438967523706596,1.5,0.0,-0.4252898243681419
313,-0.22592499812057004,-0.5720708166294732,0.2686643623356314,1.5833791503502146,1.5,0.0,-0.26494037201513504
314,-0.2334992501455278,-0.15148504049915545,0.30826188147863154,0.7919503828600025,1.5,-1.0,-0.18205394371162642
315,-0.1978375060133456,0.713234882643644,0.23559166426522166,-1.4534043442681972,0.0,-1.0,-0.22569752034470553
316,-0.13964009175694042,1.1639482851281036,0.08906884133371049,-2.930456458630223,0.0,0.0,-0.5245501470414285
317,-0.08377674138106175,1.1172670075175732,-0.051439526275370046,-2.8101673521816104,-1.5,0.0,-0.4669308729275976
318,-0.05042174623156514,0.6670999029899323,-0.14824744610256613,-1.9361583965439215,-1.5,0.0,-0.23420623862280893
319,-0.03862676819230368,0.23589956078522917,-0.20386826489809493,-1.112416375910576,-1.5,1.0,-0.10771023646217598
320,-0.07126658295205607,-0.6527962951950479,-0.14382286869912486,1.200907923979401,-1.5,1.0,-0.11918008565135274
321,-0.14660859873143728,-1.5068403155876244,0.027650744233211927,3.4294722586467357,1.5,0.0,-0.7238510303540339
322,-0.198754362265879,-1.0429152706888343,0.1537213015279548,2.521411145894857,1.5,0.0,-0.43539285648710374
323,-0.22852086257329318,-0.5953300061482834,0.23650458578277161,1.6556656850963363,1.5,0.0,-0.2629385375788241
324,-0.2371126435738514,-0.17183562001116426,0.2792661141155408,0.855230566655384,1.5,-1.0,-0.17225930835809009
325,-0.2021231833244012,0.6997892049890037,0.20877701366023743,-1.4097820091060678,0.0,-1.0,-0.20830113490099061
326,-0.14445637516887172,1.1533361631105898,0.06406943247538507,-2.894151623697047,0.0,0.0,-0.5102874328089932
327,-0.08919426997383732,1.1052421039006879,-0.0744378955130838,-2.7701465597693775,-1.5,0.0,-0.45826022162642943
328,-0.05645735063798995,0.6547383867169475,-0.16921120421651717,-1.8954661740686674,-1.5,0.0,-0.23289358267742594
329,-0.04522839459778473,0.22457912080410436,-0.22296755926115774,-1.0751271008928116,-1.5,1.0,-0.11207684338953713
330,-0.07826239411876426,-0.6606799904195908,-0.1615510283265441,1.2283306186922727,-1.5,1.0,-0.12948844501445322
331,-0.15389621171165824,-1.5126763518578796,0.011008056051859255,3.451181687568067,1.5,0.0,-0.7337474605810022
332,-0.20639091375350932,-1.0498940408370214,0.13832932039151744,2.5464252867931636,1.5,0.0,-0.4410601720702243
333,-0.23648901356531163,-0.6019619962360461,0.2223029103571843,1.6794717993133372,1.5,0.0,-0.26449482597043167
334,-0.24536327339055075,-0.1774851965047825,0.26609723756394077,0.8758865441351292,1.5,-1.0,-0.17094478742685254
335,-0.2105169567537199,0.6969263327366171,0.19624091338029986,-1.3971264836728179,0.0,-1.0,-0.20471132139726606
336,-0.15293696956747777,1.1515997437248424,0.052019910087165666,-2.8844200658626837,0.0,0.0,-0.508398842010881
337,-0.09780013052376305,1.1027367808742943,-0.08590010655130212,-2.7584003327693556,-1.5,0.0,-0.45818373402174484
338,-0.06520176183156436,0.6519673738439737,-0.1800582379111857,-1.8831626271976716,-1.5,0.0,-0.23524038563717342
339,-0.054091825609407396,0.2221987244431392,-0.23326974988703147,-1.0642302395169154,-1.5,1.0,-0.11643861560243624
340,-0.08715715759307187,-0.6613066396732894,-0.17156357076023376,1.234123582535954,-1.5,1.0,-0.13504980336407307
341,-0.16276744978415958,-1.5122058438217543,0.0011294710280650155,3.4538608357659752,1.5,0.0,-0.7372905777603775
342,-0.2152846105646118,-1.0503432156090442,0.12871517123099885,2.5517140040586765,1.5,0.0,-0.4436383203052375
343,-0.24540871880218518,-0.6024821647514678,0.212953912314361,1.6847748216672427,1.5,0.0,-0.2656473559624978
344,-0.25429045002550177,-0.17763462446633155,0.25694607292807475,0.8798432122742748,1.5,-1.0,-0.17096882426705218
345,-0.21936899716283986,0.6984290572532383,0.18704645194388214,-1.397992419683852,0.0,-1.0,-0.205218429776483
346,-0.16168107910475318,1.1537583611617335,0.04269698468326796,-2.8869893452122835,0.0,0.0,-0.5112570956075136
347,-0.10647302644488178,1.104161053197428,-0.09525494867442541,-2.7590386671538676,-1.5,0.0,-0.4619833105197121
348,-0.07382337592903937,0.6529930103168484,-0.1893991759543706,-1.882884545598904,-1.5,0.0,-0.23990464286464747
349,-0.06265563931999113,0.22335473218096474,-0.24263154817795243,-1.0646474444716363,-1.5,1.0,-0.12196387318020771
350,-0.09559134663207264,-0.6587141462416302,-0.18115923134711936,1.2294463366166615,-1.5,1.0,-0.1392285037071606
351,-0.17102297557234622,-1.5086325788054715,-0.008840756500021196,3.446369496941963,1.5,0.0,-0.7369987655133744
352,-0.22341746155328787,-1.0478897196188328,0.1185283268809692,2.547381667619808,1.5,0.0,-0.44332563765053223
353,-0.2534348198117474,-0.6003471651691912,0.20258384617795344,1.6811103859396848,1.5,0.0,-0.2645968650473136
354,-0.2622009320347977,-0.17532224446100558,0.24634913017407156,0.8753056799223621,1.5,-1.0,-0.16928211883279792
355,-0.22708038676850723,0.7024109053258099,0.1759755910658942,-1.4074707821635473,0.0,-1.0,-0.2062506648341602
356,-0.16916108699861032,1.1583859953979379,0.031069530764607806,-2.8981212060257278,-1.5,0.0,-0.5166290210539889
357,-0.13356789962919682,0.7118637473882699,-0.07062484137204963,-2.033887442733149,-1.5,0.0,-0.2550006582578453
358,-0.11962009428347904,0.2789561069143556,-0.13081693945317502,-1.2038419616225073,-1.5,1.0,-0.10777463751168107
359,-0.15060410506354419,-0.619680215601303,-0.07390546102723364,1.1382295685188277,-1.5,1.0,-0.11212211964455071
360,-0.224581988232343,-1.4795576633759762,0.09522284673234538,3.38256615519158,1.5,0.0,-0.7410466936533103
361,-0.27516572422491864,-1.011674719851513,0.21838537071417244,2.463250479636541,1.5,0.0,-0.47796277914100493
362,-0.3034483745107375,-0.5656530057163767,0.29855332933023104,1.6033591723211722,1.5,0.0,-0.3257512043644945
363,-0.31075525412692523,-0.14613759232375556,0.3393683240081302,0.8162998935579838,1.5,-1.0,-0.24612477291322515
364,-0.2751362516052189,0.7123800504341274,0.26882384277641164,-1.4108896246343714,0.0,-1.0,-0.2728709588503196
365,-0.21714015324833322,1.1599219671377132,0.12481267959597195,-2.880223263608794,0.0,0.0,-0.5447833020447321
366,-0.16133238343630982,1.116155396240468,-0.013594470137622217,-2.768142994671883,-1.5,0.0,-0.4716338729389501
367,-0.12790082883059178,0.6686310921143608,-0.10865124099263773,-1.9011354171003103,-1.5,0.0,-0.23123288475955328
368,-0.1160047179092621,0.23792221842659356,-0.16253317479728582,-1.077638676092962,-1.5,1.0,-0.10076973239851372
369,-0.1487668888713371,-0.6552434192414999,-0.10007937391888647,1.2490760175679871,-1.5,1.0,-0.1316242101145928
370,-0.22437386958723943,-1.512139614318046,0.07418932809219411,3.4853740402216116,1.5,0.0,-0.7775676104283553
371,-0.27655142961846546,-1.0435512006245207,0.2024053531938921,2.5643205020339597,1.5,0.0,-0.5006855574993903
372,-0.30629729677037476,-0.5949173430381862,0.28726216488605316,1.6971362338432212,1.5,0.0,-0.3380474874474194
373,-0.3149280646229638,-0.17261535705178055,0.3323786397573446,0.9023294974258294,1.5,-1.0,-0.2518549752248515
374,-0.2804665732227221,0.6892298280048341,0.26568774292479735,-1.3338179366509455,0.0,-1.0,-0.2619568776329377
375,-0.223572392997856,1.1378836044973224,0.1253830510806163,-2.8060938368836212,0.0,0.0,-0.5241526103480754
376,-0.16882839146984466,1.0948800305602269,-0.009425743073036424,-2.696175883073054,-1.5,0.0,-0.45199820408799035
377,-0.13638858904941767,0.6487960484085399,-0.10107671178158724,-1.8330193741710161,-1.5,0.0,-0.217863165813311
378,-0.12541647137340858,0.2194423535201816,-0.1517217785590384,-1.0129013355490235,-1.5,1.0,-0.0924549924846485
379,-0.1590968165431451,-0.6736069033947301,-0.08602454023811464,1.3139447664184751,-1.5,0.0,-0.1417218740323191
380,-0.21124320384232195,-1.042927745983537,0.013045365472388798,1.9813981142100685,1.5,0.0,-0.2954757112467528
381,-0.24149913862855396,-0.6051186957246403,0.07019535333590496,1.142999757270323,1.5,0.0,-0.14688007564006142
382,-0.2507508324038151,-0.1850338755052232,0.08764483276938809,0.34898958866966245,-1.5,1.0,-0.07835916006659532
383,-0.30375830990168917,-1.060149549957481,0.21913932756009244,2.629889895814087,1.5,0.0,-0.542303052336824
384,-0.33425512736642327,-0.6099363492946821,0.3070989602096096,1.7591926529903423,1.5,0.0,-0.3793753185588734
385,-0.34360743747808337,-0.18704620223320173,0.35530222659876,0.9640653277830074,1.5,-1.0,-0.2925261552164526
386,-0.31005357397488165,0.671077270064034,0.2922708569339051,-1.2606273932970977,0.0,-1.0,-0.2835317789038582
387,-0.25418593900441144,1.1173526994094034,0.1559223948503255,-2.7269692416715916,0.0,0.0,-0.523164199798436
388,-0.2003331277348037,1.0770562253921552,0.024691588878130166,-2.6246161194439064,0.0,0.0,-0.44317603098437514
389,-0.14883076422430314,1.0300472702100107,-0.1004950211026939,-2.503732199616481,-1.5,0.0,-0.3987334609591949
390,-0.1196348412475639,0.5839184595347846,-0.18254016048234906,-1.6409027875931028,-1.5,1.0,-0.19930954171506615
391,-0.13571583301511675,-0.321619835351057,-0.14675468850240508,0.7157094395988794,-1.5,1.0,-0.07073969194953415
392,-0.19501680859123352,-1.1860195115223355,0.001623841952334032,2.9675706090947824,1.5,0.0,-0.5486900725795388
393,-0.23180652748279196,-0.7357943778311686,0.10629828205617955,2.0934888020769105,1.5,0.0,-0.3112380274951942
394,-0.2468609290747797,-0.3010880318397544,0.16927642269458482,1.259562812768105,1.5,0.0,-0.173452449695211
395,-0.2412122003516965,0.11297457446166392,0.19326498319576146,0.47977121002353273,1.5,-1.0,-0.10768186275027687
396,-0.1918008379408357,0.9882272482172163,0.10318364403694295,-1.8016267831763702,0.0,-1.0,-0.2585570338304196
397,-0.11984669291389323,1.439082900538849,-0.06092151235965727,-3.2821031279320043,-1.5,0.0,-0.6602326873208026
398,-0.07105827992763049,0.9757682597252547,-0.17967246157513905,-2.375018984309636,-1.5,0.0,-0.36697341622066465
399,-0.04446643174020352,0.5318369637485394,-0.2556443496048098,-1.5194377605934153,-1.5,1.0,-0.1969083802528923
