k,l,t,current_theta,current_thetadot,force,next_theta,next_thetadot,reward
1396,5,196,2.7760065618953633,-18.114929236746416,0,2.6872164541014105,-17.758021558790524,-71.34612828366359
1397,5,197,2.6872164541014105,-17.758021558790524,3,2.6026535602257206,-16.912578775138023,-76.64039432421369
1398,5,198,2.6026535602257206,-16.912578775138023,0,2.520289049403373,-16.472902164469517,-62.472559855303004
1399,5,199,2.520289049403373,-16.472902164469517,0,2.4403096209514477,-15.995885690385066,-58.89493503473124
1400,5,200,2.4403096209514477,-15.995885690385066,-3,2.3606678893907143,-15.92834631214664,-64.36239113252756
1401,5,201,2.3606678893907143,-15.92834631214664,-3,2.281535378497343,-15.826502178674188,-62.2349860439696
1402,5,202,2.281535378497343,-15.826502178674188,-3,2.2030680190975303,-15.693471879962534,-60.07483553783295
1403,5,203,2.2030680190975303,-15.693471879962534,-3,2.1254052606363207,-15.53255169224188,-57.89604944856906
1404,5,204,2.1254052606363207,-15.53255169224188,0,2.050884943280837,-14.90406347109672,-46.71275381691934
1405,5,205,2.050884943280837,-14.90406347109672,-3,1.977375750199645,-14.701838616238383,-52.24375604792817
1406,5,206,1.977375750199645,-14.701838616238383,0,1.907178590099068,-14.039432020115372,-41.16448015717986
1407,5,207,1.907178590099068,-14.039432020115372,-3,1.8381270610184406,-13.81030581612552,-46.89721601740543
1408,5,208,1.8381270610184406,-13.81030581612552,-3,1.7702728813122777,-13.570835941232566,-44.96601013573249
1409,5,209,1.7702728813122777,-13.570835941232566,0,1.705868505549592,-12.880875152537167,-34.086089185933325
1410,5,210,1.705868505549592,-12.880875152537167,0,1.6449181520602134,-12.190070697875704,-31.141631260654925
1411,5,211,1.6449181520602134,-12.190070697875704,3,1.589628563836685,-11.057917644705679,-37.388560996806724
1412,5,212,1.589628563836685,-11.057917644705679,0,1.537746613831847,-10.376390000967582,-24.862349118536727
1413,5,213,1.537746613831847,-10.376390000967582,-3,1.487028477103245,-10.143627345720423,-31.590270186974564
1414,5,214,1.487028477103245,-10.143627345720423,3,1.4418870406149984,-9.028287297649321,-30.345586031464695
1415,5,215,1.4418870406149984,-9.028287297649321,0,1.400048021011215,-8.36780392075667,-18.546188342357
1416,5,216,1.400048021011215,-8.36780392075667,-3,1.3592510056312035,-8.159403076002299,-25.802686551310167
1417,5,217,1.3592510056312035,-8.159403076002299,3,1.3238956479503892,-7.071071536162872,-24.89540233721477
1418,5,218,1.3238956479503892,-7.071071536162872,-3,1.289483641123265,-6.8824013654247995,-22.76350370026318
1419,5,219,1.289483641123265,-6.8824013654247995,3,1.2604117718600247,-5.8143738526480755,-22.05058515910268
1420,5,220,1.2604117718600247,-5.8143738526480755,-3,1.2321812321991117,-5.6461079321826215,-20.323883503052397
1421,5,221,1.2321812321991117,-5.6461079321826215,-3,1.2047585988092608,-5.48452667797018,-19.779206423104156
1422,5,222,1.2047585988092608,-5.48452667797018,0,1.1803248310406191,-4.886753553728362,-10.26521969516093
1423,5,223,1.1803248310406191,-4.886753553728362,3,1.1610447550035068,-3.8560152074224874,-18.353869563343007
1424,5,224,1.1610447550035068,-3.8560152074224874,0,1.1446394043666464,-3.281070127372071,-8.227009943593115
1425,5,225,1.1446394043666464,-3.281070127372071,-3,1.1288505582370287,-3.1577692259235106,-16.62753894821749
1426,5,226,1.1288505582370287,-3.1577692259235106,-3,1.1136535927583717,-3.039393095731411,-16.368668562579217
1427,5,227,1.1136535927583717,-3.039393095731411,-3,1.0990241879446505,-2.9258809627442495,-16.124912662356124
1428,5,228,1.0990241879446505,-2.9258809627442495,-3,1.0849383690822962,-2.817163772470862,-15.895348769251914
1429,5,229,1.0849383690822962,-2.817163772470862,-3,1.0713725409841799,-2.713165619623269,-15.67909749562699
1430,5,230,1.0713725409841799,-2.713165619623269,-3,1.0583035157325613,-2.613805050323734,-15.475322375825064
1431,5,231,1.0583035157325613,-2.613805050323734,3,1.050139507229686,-1.6328017005750726,-15.283229341169283
1432,5,232,1.050139507229686,-1.6328017005750726,3,1.046829338806608,-0.6620336846156141,-14.780569062563124
1433,5,233,1.046829338806608,-0.6620336846156141,0,1.0461138184379581,-0.14310407372994027,-5.523087182887973
1434,5,234,1.0461138184379581,-0.14310407372994027,3,1.0501866252487662,0.814561362161583,-14.473818483226037
1435,5,235,1.0501866252487662,0.814561362161583,-3,1.0545845330885175,0.8795815679502643,-14.580810760529616
1436,5,236,1.0545845330885175,0.8795815679502643,-3,1.0593114063505542,0.9453746524073464,-14.638109060615417
1437,5,237,1.0593114063505542,0.9453746524073464,-3,1.0643715063799861,1.0120200058863642,-14.700076601463376
1438,5,238,1.0643715063799861,1.0120200058863642,0,1.0719849685859517,1.52269244119314,-5.766851967199428
1439,5,239,1.0719849685859517,1.52269244119314,0,1.0821422567078147,2.0314576243725977,-5.977618091417791
1440,5,240,1.0821422567078147,2.0314576243725977,0,1.0948373102568179,2.539010709800647,-6.267841326725566
1441,5,241,1.0948373102568179,2.539010709800647,-3,1.1078518180672845,2.602901562093337,-15.638001218100158
1442,5,242,1.1078518180672845,2.602901562093337,0,1.1234161759428984,3.112871575122793,-6.814187908169731
1443,5,243,1.1234161759428984,3.112871575122793,-3,1.1393148055334135,3.179725918102987,-16.279316466171572
1444,5,244,1.1393148055334135,3.179725918102987,-3,1.1555650958502452,3.2500580633663576,-16.501256821963786
1445,5,245,1.1555650958502452,3.2500580633663576,3,1.1766150095336994,4.209982736690823,-16.7329411952622
1446,5,246,1.1766150095336994,4.209982736690823,3,1.202450756417343,5.167149376728727,-17.694509867623413
1447,5,247,1.202450756417343,5.167149376728727,0,1.2308470997983956,5.679268676210502,-9.899382376186008
1448,5,248,1.2308470997983956,5.679268676210502,-3,1.2595972889033205,5.750037820984985,-19.800332185069188
1449,5,249,1.2595972889033205,5.750037820984985,3,1.2931567423065788,6.711890680651694,-20.23922014533875
1450,5,250,1.2931567423065788,6.711890680651694,0,1.329300406496387,7.228732837961601,-12.866219451766725
1451,5,251,1.329300406496387,7.228732837961601,3,1.3702506208774703,8.19004287621666,-23.060655697819737
1452,5,252,1.3702506208774703,8.19004287621666,0,1.4137800956753774,8.705894959581437,-16.095614051502192
1453,5,253,1.4137800956753774,8.705894959581437,0,1.4598911675964383,9.222214384212194,-17.573131499365942
1454,5,254,1.4598911675964383,9.222214384212194,3,1.510796948121912,10.181156105094711,-28.16133492096749
1455,5,255,1.510796948121912,10.181156105094711,0,1.5642565017564447,10.691910726906569,-21.778131055903145
1456,5,256,1.5642565017564447,10.691910726906569,3,1.6224701707811733,11.642733804945701,-32.66618751565053
1457,5,257,1.6224701707811733,11.642733804945701,3,1.685396049341389,12.585175712043156,-35.71737232065599
1458,5,258,1.685396049341389,12.585175712043156,-3,1.7485499929757577,12.630788726873714,-39.041463985977906
1459,5,259,1.7485499929757577,12.630788726873714,3,1.816333870854103,13.55677557566904,-40.240817775969624
1460,5,260,1.816333870854103,13.55677557566904,0,1.8864529520717692,14.02381624353324,-34.87396005296491
1461,5,261,1.8864529520717692,14.02381624353324,-3,1.9566154955530326,14.032508696252684,-46.46026590514014
1462,5,262,1.9566154955530326,14.032508696252684,0,2.028965150136406,14.469930916674612,-38.83285101823192
1463,5,263,2.028965150136406,14.469930916674612,0,2.1033965537870007,14.886280730118932,-41.52138797567382
1464,5,264,2.1033965537870007,14.886280730118932,3,2.182003624732234,15.721414189046657,-53.28152071000618
1465,5,265,2.182003624732234,15.721414189046657,-3,2.260195844733931,15.638444000339454,-57.52198550207879
1466,5,266,2.260195844733931,15.638444000339454,0,2.3400516377029237,15.97115859379849,-49.99851935793796
1467,5,267,2.3400516377029237,15.97115859379849,-3,2.4191844217665763,15.82655681273052,-61.88699901840702
1468,5,268,2.4191844217665763,15.82655681273052,3,2.501861183034148,16.5353522535144,-63.310256387249105
1469,5,269,2.501861183034148,16.5353522535144,3,2.5878631229611937,17.200387985409126,-67.63833431064552
1470,5,270,2.5878631229611937,17.200387985409126,-3,2.672521742520009,16.931723911763136,-72.07051240077297
1471,5,271,2.672521742520009,16.931723911763136,0,2.7578443531900274,17.064522134003674,-64.38018978362808
1472,5,272,2.7578443531900274,17.064522134003674,0,2.843595300966853,17.15018955536508,-67.14831894830073
1473,5,273,2.843595300966853,17.15018955536508,0,2.9295315219838765,17.187244203404745,-69.84307135689919
1474,5,274,2.9295315219838765,17.187244203404745,3,3.017620445081838,17.61778461959232,-81.45091102223284
1475,5,275,3.017620445081838,17.61778461959232,3,3.107587339854678,17.993378954567977,-85.56879924311393
1476,5,276,3.107587339854678,17.993378954567977,3,-3.0840340458349074,18.31278429800024,-89.66166399439435
1477,5,277,-3.0840340458349074,18.31278429800024,-3,-2.9955883141110107,17.689146344779353,-90.09213685385255
1478,5,278,-2.9955883141110107,17.689146344779353,0,-2.9082812524862702,17.461412324948103,-76.1583365788943
1479,5,279,-2.9082812524862702,17.461412324948103,3,-2.8201425089950187,17.627748698250265,-81.78059125600049
1480,5,280,-2.8201425089950187,17.627748698250265,-3,-2.7358610609963607,16.856289599731575,-79.83977127206998
1481,5,281,-2.7358610609963607,16.856289599731575,0,-2.6534241585991882,16.487380479434513,-65.83812863238255
1482,5,282,-2.6534241585991882,16.487380479434513,-3,-2.5752529763128815,15.634236457261323,-71.38667033455287
1483,5,283,-2.5752529763128815,15.634236457261323,-3,-2.5015137332757877,14.74784860741877,-66.60257442019768
1484,5,284,-2.5015137332757877,14.74784860741877,3,-2.4279201009218303,14.718726470791509,-62.03775864357122
1485,5,285,-2.4279201009218303,14.718726470791509,-3,-2.3590720113992636,13.769617904513325,-60.13807097449923
1486,5,286,-2.3590720113992636,13.769617904513325,-3,-2.2950811772870954,12.798166822433602,-55.78634149846623
1487,5,287,-2.2950811772870954,12.798166822433602,0,-2.233823502655395,12.251534926340048,-42.716295453171625
1488,5,288,-2.233823502655395,12.251534926340048,3,-2.1731777993625667,12.129140658565714,-48.9598480102111
1489,5,289,-2.1731777993625667,12.129140658565714,0,-2.1154610138436056,11.543357103792253,-38.32511404973883
1490,5,290,-2.1154610138436056,11.543357103792253,0,-2.060742605139397,10.943681740841708,-35.70078582802819
1491,5,291,-2.060742605139397,10.943681740841708,0,-2.009078854912648,10.332750045349805,-33.20971742766677
1492,5,292,-2.009078854912648,10.332750045349805,3,-1.9582984417602585,10.156082630477886,-39.85856157625322
1493,5,293,-1.9582984417602585,10.156082630477886,-3,-1.9128857074375643,9.082546864538863,-38.489265374712744
1494,5,294,-1.9128857074375643,9.082546864538863,3,-1.8684148145138113,8.89417858475057,-35.54492440324903
1495,5,295,-1.8684148145138113,8.89417858475057,-3,-1.8293506769008896,7.8128275225843495,-34.36551086521696
1496,5,296,-1.8293506769008896,7.8128275225843495,-3,-1.7956818722603802,6.733760928101862,-31.836646885153865
1497,5,297,-1.7956818722603802,6.733760928101862,3,-1.7629581950370175,6.544735444672573,-29.65672055550585
1498,5,298,-1.7629581950370175,6.544735444672573,-3,-1.7356231539579536,5.467008215812742,-28.82346419131624
1499,5,299,-1.7356231539579536,5.467008215812742,3,-1.7092170879870061,5.281213194189512,-27.050756545951174
1500,6,0,-2.7230241393542154,31.890367871106363,-3,-2.56826822178576,30.951183513691067,-147.77385861297813
1501,6,1,-2.56826822178576,30.951183513691067,0,-2.4163585117701007,30.38194200313185,-128.77758438499114
1502,6,2,-2.4163585117701007,30.38194200313185,3,-2.265415318853053,30.18863858340958,-130.50018227518584
1503,6,3,-2.265415318853053,30.18863858340958,0,-2.1179578050286163,29.49150276488734,-116.79592278644296
1504,6,4,-2.1179578050286163,29.49150276488734,0,-1.9742123185029588,28.749097305131517,-109.40359985254393
1505,6,5,-1.9742123185029588,28.749097305131517,3,-1.8321286292769385,28.416737845204032,-111.13863097863617
1506,6,6,-1.8321286292769385,28.416737845204032,-3,-1.6962618176677762,27.17336232183246,-106.53457554738608
1507,6,7,-1.6962618176677762,27.17336232183246,-3,-1.5666395729806433,25.924448937426593,-97.22568275774634
1508,6,8,-1.5666395729806433,25.924448937426593,3,-1.4388042853304905,25.56705753003054,-88.47950302906874
1509,6,9,-1.4388042853304905,25.56705753003054,3,-1.3127158930872573,25.21767844864663,-84.71823193181605
1510,6,10,-1.3127158930872573,25.21767844864663,0,-1.1905034833267583,24.44248195209981,-72.20924571375305
1511,6,11,-1.1905034833267583,24.44248195209981,-3,-1.0742378747738068,23.253121710590285,-75.82998511693823
1512,6,12,-1.0742378747738068,23.253121710590285,3,-0.9592942344935197,22.98872805605742,-68.84070198674524
1513,6,13,-0.9592942344935197,22.98872805605742,3,-0.8454827190582169,22.762303087060545,-66.44938890519869
1514,6,14,-0.8454827190582169,22.762303087060545,0,-0.7348006666389885,22.1364104838457,-55.386449323850975
1515,6,15,-0.7348006666389885,22.1364104838457,-3,-0.6292076246559162,21.118608396614462,-60.70172700939689
1516,6,16,-0.6292076246559162,21.118608396614462,-3,-0.5284198771152441,20.157549508134412,-55.579073235581184
1517,6,17,-0.5284198771152441,20.157549508134412,3,-0.42771788504896757,20.1403984132553,-51.028818049941435
1518,6,18,-0.42771788504896757,20.1403984132553,-3,-0.3312668421549826,19.290208578797,-50.478277770419474
1519,6,19,-0.3312668421549826,19.290208578797,-3,-0.23876713368070204,18.49994169485611,-46.75990330490601
1520,6,20,-0.23876713368070204,18.49994169485611,3,-0.1454929932088784,18.654828094364728,-43.50983299193805
1521,6,21,-0.1454929932088784,18.654828094364728,3,-0.051179139965916276,18.862770648592424,-43.90610217839435
1522,6,22,-0.051179139965916276,18.862770648592424,-3,0.0400134314696608,18.238514287115414,-44.59350817597824
1523,6,23,0.0400134314696608,18.238514287115414,3,0.13281103860948895,18.55952142796563,-42.2723457136212
1524,6,24,0.13281103860948895,18.55952142796563,0,0.2252594852602285,18.489689330147904,-34.533777423394206
1525,6,25,0.2252594852602285,18.489689330147904,3,0.31984678278538936,18.91745950503218,-43.440570331037044
1526,6,26,0.31984678278538936,18.91745950503218,3,0.41682593023692505,19.395829490307133,-45.29853723474406
1527,6,27,0.41682593023692505,19.395829490307133,-3,0.5120150840500822,19.03783076263143,-47.48853944229617
1528,6,28,0.5120150840500822,19.03783076263143,-3,0.6056808967643194,18.733162542847417,-46.55469724613363
1529,6,29,0.6056808967643194,18.733162542847417,-3,0.6980710188060162,18.478024408339362,-45.927384629200304
1530,6,30,0.6980710188060162,18.478024408339362,-3,0.7894134190177234,18.26848004234144,-45.58025434000287
1531,6,31,0.7894134190177234,18.26848004234144,-3,0.8799157944369361,18.10047508384253,-45.48960403636901
1532,6,32,0.8799157944369361,18.10047508384253,3,0.9741960102736331,18.856043167339408,-45.633978852578345
1533,6,33,0.9741960102736331,18.856043167339408,0,1.0701761543765267,19.196028820578736,-40.30032572502205
1534,6,34,1.0701761543765267,19.196028820578736,3,1.1702065301430278,20.006075153300205,-51.5751372550296
1535,6,35,1.1702065301430278,20.006075153300205,0,1.2721684313829718,20.3923802479888,-46.87122091989651
1536,6,36,1.2721684313829718,20.3923802479888,-3,1.3739344755406975,20.353208831545135,-58.67697980689343
1537,6,37,1.3739344755406975,20.353208831545135,0,1.4777957019927475,20.77224529040998,-50.86379068944515
1538,6,38,1.4777957019927475,20.77224529040998,-3,1.581564344939604,20.753728589371306,-63.068018124637156
1539,6,39,1.581564344939604,20.753728589371306,0,1.6874692768897737,21.18098639003395,-55.57845392204998
1540,6,40,1.6874692768897737,21.18098639003395,0,1.795473424405634,21.60082950317209,-59.10118124771483
1541,6,41,1.795473424405634,21.60082950317209,3,1.907721105532124,22.449536225297983,-71.77820761124545
1542,6,42,1.907721105532124,22.449536225297983,0,2.0218706885236566,22.829916598306525,-68.59516675556019
1543,6,43,2.0218706885236566,22.829916598306525,-3,2.1355615756340907,22.738177422086768,-81.56031459411881
1544,6,44,2.1355615756340907,22.738177422086768,3,2.253064484722748,23.500581817731426,-83.50558746445344
1545,6,45,2.253064484722748,23.500581817731426,3,2.3741455522982013,24.21621351509072,-89.60923243878379
1546,6,46,2.3741455522982013,24.21621351509072,3,2.498533410845038,24.87757170936734,-95.8253352183329
1547,6,47,2.498533410845038,24.87757170936734,0,2.6237053817931346,25.034394189619295,-93.10270344101613
1548,6,48,2.6237053817931346,25.034394189619295,-3,2.747129451645449,24.6848139704629,-106.09123889637573
1549,6,49,2.747129451645449,24.6848139704629,3,2.872922121722771,25.15853401546436,-107.66760519612518
1550,6,50,2.872922121722771,25.15853401546436,3,3.0007118942185187,25.55795449914952,-113.56359096814808
1551,6,51,3.0007118942185187,25.55795449914952,0,3.1278964485454024,25.436910865376767,-110.34226317858217
1552,6,52,3.1278964485454024,25.436910865376767,0,-3.029080547713156,25.241662184205556,-113.62232440142697
1553,6,53,-3.029080547713156,25.241662184205556,3,-2.9019988317043213,25.416343201767003,-118.59079580482646
1554,6,54,-2.9019988317043213,25.416343201767003,3,-2.7744215561938903,25.5154551020862,-115.70703627106701
1555,6,55,-2.7744215561938903,25.5154551020862,-3,-2.651144538333806,24.65540357201685,-112.5909197640243
1556,6,56,-2.651144538333806,24.65540357201685,3,-2.5280347611613934,24.6219554344825,-104.93172934558798
1557,6,57,-2.5280347611613934,24.6219554344825,-3,-2.4098325867247032,23.640434887338046,-101.57886770996596
1558,6,58,-2.4098325867247032,23.640434887338046,3,-2.292341874141708,23.49814251659905,-93.92348164644835
1559,6,59,-2.292341874141708,23.49814251659905,0,-2.178017438887741,22.864887050793424,-81.49042651275758
1560,6,60,-2.178017438887741,22.864887050793424,0,-2.0670429317120678,22.194901435134593,-75.99910580504965
1561,6,61,-2.0670429317120678,22.194901435134593,0,-1.9595640162601062,21.495783090392308,-70.62469737923806
1562,6,62,-1.9595640162601062,21.495783090392308,3,-1.853473702396635,21.21806277269425,-74.40632473602679
1563,6,63,-1.853473702396635,21.21806277269425,3,-1.7488645097592075,20.921838527485516,-71.19744260997882
1564,6,64,-1.7488645097592075,20.921838527485516,0,-1.6480109006230543,20.170721827230647,-59.0649681044943
1565,6,65,-1.6480109006230543,20.170721827230647,-3,-1.5531363979981863,18.97490052497359,-63.265501546013944
1566,6,66,-1.5531363979981863,18.97490052497359,-3,-1.4642015729106646,17.78696501750433,-57.06584834719821
1567,6,67,-1.4642015729106646,17.78696501750433,-3,-1.3811425637419985,16.61180183373323,-51.3570436839626
1568,6,68,-1.3811425637419985,16.61180183373323,-3,-1.303876043643151,15.453304019769504,-46.13296992322138
1569,6,69,-1.303876043643151,15.453304019769504,-3,-1.2323038475347,14.314439221690188,-41.38092419867502
1570,6,70,-1.2323038475347,14.314439221690188,3,-1.1618862039284736,14.08352872124524,-37.083180886390366
1571,6,71,-1.1618862039284736,14.08352872124524,3,-1.0925376480434825,13.869711176998221,-35.584475878610554
1572,6,72,-1.0925376480434825,13.869711176998221,-3,-1.0285923423238605,12.789061143924386,-34.20508137529686
1573,6,73,-1.0285923423238605,12.789061143924386,3,-0.9654834993682715,12.62176859111781,-30.646019527740084
1574,6,74,-0.9654834993682715,12.62176859111781,0,-0.9053183305115708,12.033033771340133,-20.591696174534825
1575,6,75,-0.9053183305115708,12.033033771340133,0,-0.8479674031681956,11.470185468675048,-18.577396572022504
1576,6,76,-0.8479674031681956,11.470185468675048,0,-0.7932994069322692,10.933599247185299,-16.75175905275949
1577,6,77,-0.7932994069322692,10.933599247185299,3,-0.7389668705960097,10.866507267251901,-24.100978995000546
1578,6,78,-0.7389668705960097,10.866507267251901,3,-0.6848509975154079,10.823174616120378,-23.53845819811614
1579,6,79,-0.6848509975154079,10.823174616120378,0,-0.6330440290372149,10.361393695638604,-14.059215321092497
1580,6,80,-0.6330440290372149,10.361393695638604,0,-0.5834060250955613,9.927600788330714,-12.739571645100293
1581,6,81,-0.5834060250955613,9.927600788330714,3,-0.5335833425583918,9.964536507433902,-20.557538691835475
1582,6,82,-0.5335833425583918,9.964536507433902,3,-0.4834521458144756,10.026239348783239,-20.352754698077234
1583,6,83,-0.4834521458144756,10.026239348783239,-3,-0.43731600781826546,9.22722759924203,-20.221177434372038
1584,6,84,-0.43731600781826546,9.22722759924203,3,-0.3905894284655435,9.345315870544386,-18.470399370291908
1585,6,85,-0.3905894284655435,9.345315870544386,0,-0.3453657361754744,9.044738458013828,-9.496293380170076
1586,6,86,-0.3453657361754744,9.044738458013828,0,-0.3015077668285838,8.77159386937811,-8.777116836007574
1587,6,87,-0.3015077668285838,8.77159386937811,-3,-0.2610967549721925,8.082202371278267,-17.148620568220963
1588,6,88,-0.2610967549721925,8.082202371278267,-3,-0.22398999696951882,7.421351600534733,-15.87305709431465
1589,6,89,-0.22398999696951882,7.421351600534733,3,-0.18562326673068247,7.67334604776727,-14.75850355158797
1590,6,90,-0.18562326673068247,7.67334604776727,0,-0.1481107095286971,7.5025114403970745,-6.060303942637408
1591,6,91,-0.1481107095286971,7.5025114403970745,-3,-0.11355126789407824,6.911888326923772,-14.73845170271437
1592,6,92,-0.11355126789407824,6.911888326923772,0,-0.07960421860945788,6.789409856924072,-4.841889476588274
1593,6,93,-0.07960421860945788,6.789409856924072,3,-0.04394896237483864,7.131051246923848,-13.641292778631886
1594,6,94,-0.04394896237483864,7.131051246923848,3,-0.006493606482700635,7.491071178427601,-14.094846745094543
1595,6,95,-0.006493606482700635,7.491071178427601,0,0.030643025517420534,7.427326400024233,-5.61182557465263
1596,6,96,0.030643025517420534,7.427326400024233,0,0.06757361896028011,7.386118688571916,-5.521212720314
1597,6,97,0.06757361896028011,7.386118688571916,3,0.1066247095476062,7.810218117465216,-14.478305898064079
1598,6,98,0.1066247095476062,7.810218117465216,3,0.14789472698741513,8.254003487961787,-15.156794847668747
1599,6,99,0.14789472698741513,8.254003487961787,3,0.191487343512093,8.71852330493558,-15.922221609281944
1600,6,100,0.191487343512093,8.71852330493558,0,0.23529593647643163,8.761718592867721,-7.784601875497074
1601,6,101,0.23529593647643163,8.761718592867721,3,0.281661249235766,9.273062551866877,-16.953592158672
1602,6,102,0.281661249235766,9.273062551866877,0,0.32848029818446045,9.36380978973889,-8.995634205688846
1603,6,103,0.32848029818446045,9.36380978973889,0,0.3758819018285603,9.480320728819972,-9.307589909317747
1604,6,104,0.3758819018285603,9.480320728819972,-3,0.42177787272918144,9.179194180124233,-18.69408413274064
1605,6,105,0.42177787272918144,9.179194180124233,0,0.46852117246636715,9.348659947437147,-9.315243449262425
1606,6,106,0.46852117246636715,9.348659947437147,-3,0.5140146630532133,9.098698117369235,-18.837304726527847
1607,6,107,0.5140146630532133,9.098698117369235,3,0.5628182797639937,9.760723342156068,-18.59968611227039
1608,6,108,0.5628182797639937,9.760723342156068,3,0.6150298221792213,10.442308483045535,-20.110994096393537
1609,6,109,0.6150298221792213,10.442308483045535,3,0.670750805124567,11.144196589069123,-21.795489056357496
1610,6,110,0.670750805124567,11.144196589069123,3,0.7300854331012481,11.866925595336225,-23.668844974458263
1611,6,111,0.7300854331012481,11.866925595336225,3,0.7931393541332853,12.61078420640745,-25.74751600665779
1612,6,112,0.7931393541332853,12.61078420640745,0,0.8578026774767568,12.932664668694297,-19.048538005432384
1613,6,113,0.8578026774767568,12.932664668694297,3,0.926408079295419,13.721080363732447,-29.404508710720844
1614,6,114,0.926408079295419,13.721080363732447,0,0.996836277149344,14.085639570784986,-23.11796428171955
1615,6,115,0.996836277149344,14.085639570784986,-3,1.06697671574816,14.028087719763217,-33.808937029011204
1616,6,116,1.06697671574816,14.028087719763217,0,1.1391539252283291,14.435441896033819,-25.370921067080808
1617,6,117,1.1391539252283291,14.435441896033819,3,1.2156636097514288,15.301936904619959,-36.3265566001924
1618,6,118,1.2156636097514288,15.301936904619959,0,1.2943426118177481,15.735800413263863,-30.8041173636664
1619,6,119,1.2943426118177481,15.735800413263863,3,1.3774615330479762,16.62378424604564,-42.13815544844347
1620,6,120,1.3774615330479762,16.62378424604564,3,1.465042238633945,17.51614111719377,-46.12202164104193
1621,6,121,1.465042238633945,17.51614111719377,0,1.5548722601239056,17.966004297992114,-41.41326376865242
1622,6,122,1.5548722601239056,17.966004297992114,-3,1.644734322296967,17.97241243461229,-53.365869770061224
1623,6,123,1.644734322296967,17.97241243461229,-3,1.7346204411211834,17.977223764843274,-54.82651582668897
1624,6,124,1.7346204411211834,17.977223764843274,0,1.826714300709083,18.418771917579882,-47.362597802901824
1625,6,125,1.826714300709083,18.418771917579882,3,1.923156847577356,19.2885093736546,-59.609541577258305
1626,6,126,1.923156847577356,19.2885093736546,0,2.0216121931083086,19.691069106190575,-55.6973206876745
1627,6,127,2.0216121931083086,19.691069106190575,-3,2.1197346555604963,19.62449249043752,-68.20839955109821
1628,6,128,2.1197346555604963,19.62449249043752,-3,2.2173874506547975,19.530559018860224,-69.97844560064475
1629,6,129,2.2173874506547975,19.530559018860224,-3,2.314411384778429,19.404786824726312,-71.72830909052516
1630,6,130,2.314411384778429,19.404786824726312,0,2.4128427290389465,19.68626885210352,-64.43707546126721
1631,6,131,2.4128427290389465,19.68626885210352,0,2.5124623403484603,19.92392226190276,-67.86396830711068
1632,6,132,2.5124623403484603,19.92392226190276,3,2.615246343404531,20.556800611214108,-80.25860288818075
1633,6,133,2.615246343404531,20.556800611214108,3,2.7209141619628467,21.13356371166316,-85.45577232037512
1634,6,134,2.7209141619628467,21.13356371166316,-3,2.82473295895982,20.763759399394658,-90.67962089934251
1635,6,135,2.82473295895982,20.763759399394658,-3,2.926430410591384,20.339490326312724,-92.0089518867645
1636,6,136,2.926430410591384,20.339490326312724,3,3.0301635392103705,20.74662572379733,-93.18946141358717
1637,6,137,3.0301635392103705,20.74662572379733,-3,3.131181641568838,20.203620471693455,-97.9517032641325
1638,6,138,3.131181641568838,20.203620471693455,3,-3.0495468576831066,20.491361585528395,-98.8401203789117
1639,6,139,-3.0495468576831066,20.491361585528395,0,-2.9481818458022078,20.273002376179775,-88.48827014891143
1640,6,140,-2.9481818458022078,20.273002376179775,3,-2.845981889884067,20.439991183628173,-93.55834351404765
1641,6,141,-2.845981889884067,20.439991183628173,-3,-2.747678630252773,19.660651926258797,-91.27738854642017
1642,6,142,-2.747678630252773,19.660651926258797,-3,-2.6535152223634837,18.832681577857876,-85.40281269228916
1643,6,143,-2.6535152223634837,18.832681577857876,0,-2.5614955654828995,18.403931376116873,-70.67270471787239
1644,6,144,-2.5614955654828995,18.403931376116873,3,-2.469621879847107,18.374737127158557,-75.67676666962471
1645,6,145,-2.469621879847107,18.374737127158557,-3,-2.382544722166227,17.415431536175987,-73.2582575963157
1646,6,146,-2.382544722166227,17.415431536175987,-3,-2.3004206213308946,16.424820167066482,-67.71232232473403
1647,6,147,-2.3004206213308946,16.424820167066482,3,-2.2189486473327245,16.29439479963403,-62.43714692726948
1648,6,148,-2.2189486473327245,16.29439479963403,0,-2.140492645296518,15.6912004072413,-51.16939568613269
1649,6,149,-2.140492645296518,15.6912004072413,-3,-2.0673770604843535,14.623116962432906,-56.52992084486338
1650,6,150,-2.0673770604843535,14.623116962432906,0,-1.9974539055205693,13.984630992756822,-42.753794520783934
1651,6,151,-1.9974539055205693,13.984630992756822,3,-1.9285745266955099,13.775875765011895,-48.506100923754346
1652,6,152,-1.9285745266955099,13.775875765011895,-3,-1.8652396290051032,12.66697953808135,-46.57447383439826
1653,6,153,-1.8652396290051032,12.66697953808135,0,-1.805249569318864,11.998011937247835,-33.44083142987264
1654,6,154,-1.805249569318864,11.998011937247835,3,-1.7464086203038245,11.768189803007909,-39.68985908226387
1655,6,155,-1.7464086203038245,11.768189803007909,3,-1.688743123405596,11.533099379645677,-38.09874446931947
1656,6,156,-1.688743123405596,11.533099379645677,0,-1.6344841790067794,10.851788879763342,-27.56050481432679
1657,6,157,-1.6344841790067794,10.851788879763342,0,-1.583619145118118,10.173006777732262,-25.13382484621286
1658,6,158,-1.583619145118118,10.173006777732262,-3,-1.5383421426951411,9.055400484595367,-31.888254673901848
