k,l,t,current_theta,current_thetadot,force,next_theta,next_thetadot,reward
5312,18,212,-1.9742303984961538,-2.4765881794228015,-3,-1.9914578095311959,-3.445482207008407,-30.0166557995951
5313,18,213,-1.9914578095311959,-3.445482207008407,3,-2.009039521466106,-3.5163423869820276,-30.417665372312445
5314,18,214,-2.009039521466106,-3.5163423869820276,3,-2.0269509882997667,-3.5822933667322023,-30.825934121380357
5315,18,215,-2.0269509882997667,-3.5822933667322023,-3,-2.049597572090728,-4.529316758192231,-32.05572206720514
5316,18,216,-2.049597572090728,-4.529316758192231,3,-2.072480172251629,-4.576520032180222,-32.57032388237539
5317,18,217,-2.072480172251629,-4.576520032180222,0,-2.0977804318226805,-5.060051914210316,-24.56382623814111
5318,18,218,-2.0977804318226805,-5.060051914210316,0,-2.125442104112836,-5.532334458031126,-25.648193145229857
5319,18,219,-2.125442104112836,-5.532334458031126,3,-2.1531885831521045,-5.549295807853673,-35.26057376938907
5320,18,220,-2.1531885831521045,-5.549295807853673,3,-2.1809748837019174,-5.5572601099626056,-35.871571209671124
5321,18,221,-2.1809748837019174,-5.5572601099626056,3,-2.2087544055589072,-5.555904371397928,-36.479787458791264
5322,18,222,-2.2087544055589072,-5.555904371397928,-3,-2.2409100290944575,-6.4311247071100635,-38.24432529232076
5323,18,223,-2.2409100290944575,-6.4311247071100635,0,-2.2751332556659034,-6.844645314289201,-30.566073603026776
5324,18,224,-2.2751332556659034,-6.844645314289201,0,-2.311343160128563,-7.241980892531835,-31.956164744145074
5325,18,225,-2.311343160128563,-7.241980892531835,-3,-2.3516683322009224,-8.065034414471906,-43.15619773404496
5326,18,226,-2.3516683322009224,-8.065034414471906,3,-2.391562439652432,-7.978821490301957,-43.9640137511919
5327,18,227,-2.391562439652432,-7.978821490301957,0,-2.4331594683877027,-8.319405747054102,-36.52257619143533
5328,18,228,-2.4331594683877027,-8.319405747054102,0,-2.476353805933475,-8.638867509154503,-38.124644044878565
5329,18,229,-2.476353805933475,-8.638867509154503,3,-2.5188181338087263,-8.492865575050212,-47.93510052360567
5330,18,230,-2.5188181338087263,-8.492865575050212,-3,-2.5648885439172897,-9.21408202171267,-50.38319696387563
5331,18,231,-2.5648885439172897,-9.21408202171267,0,-2.612207926266713,-9.463876469884624,-43.07464703397679
5332,18,232,-2.612207926266713,-9.463876469884624,0,-2.6606468743565914,-9.687789617975762,-44.78053571833339
5333,18,233,-2.6606468743565914,-9.687789617975762,0,-2.710070719790415,-9.884769086764692,-46.493282521192576
5334,18,234,-2.710070719790415,-9.884769086764692,-3,-2.762555485362959,-10.496953114508855,-58.17716651736459
5335,18,235,-2.762555485362959,-10.496953114508855,-3,-2.8179336500324697,-11.07563293390214,-60.97071476858035
5336,18,236,-2.8179336500324697,-11.07563293390214,3,-2.871596904173752,-10.732650828256533,-61.74932328042895
5337,18,237,-2.871596904173752,-10.732650828256533,0,-2.925622252896618,-10.805069744573146,-54.47128105172841
5338,18,238,-2.925622252896618,-10.805069744573146,0,-2.979851282103474,-10.845805841371222,-56.16071875214081
5339,18,239,-2.979851282103474,-10.845805841371222,0,-3.0341243932360267,-10.854622226510573,-57.81183653617517
5340,18,240,-3.0341243932360267,-10.854622226510573,-3,-3.0904972157865918,-11.274564510112977,-69.46744569319328
5341,18,241,-3.0904972157865918,-11.274564510112977,-3,3.1343990058880804,-11.657817100982811,-71.71275559655767
5342,18,242,3.1343990058880804,-11.657817100982811,3,3.078812776932677,-11.117245791080725,-68.75475597494972
5343,18,243,3.078812776932677,-11.117245791080725,0,3.023857061174142,-10.99114315170698,-57.799080410195124
5344,18,244,3.023857061174142,-10.99114315170698,3,2.9719046247954264,-10.390487275743196,-63.95730807714035
5345,18,245,2.9719046247954264,-10.390487275743196,3,2.9230839470351073,-9.764135552063822,-61.25593311497938
5346,18,246,2.9230839470351073,-9.764135552063822,-3,2.873081090434683,-10.000571320084907,-60.274117433877215
5347,18,247,2.873081090434683,-10.000571320084907,-3,2.822049430244774,-10.206332037981843,-59.23673630067773
5348,18,248,2.822049430244774,-10.206332037981843,-3,2.7701420459528174,-10.381476858391256,-58.14594094990962
5349,18,249,2.7701420459528174,-10.381476858391256,3,2.7219417606536953,-9.64005705982441,-55.337904753619746
5350,18,250,2.7219417606536953,-9.64005705982441,0,2.6753353643651976,-9.321279257699585,-44.47572125911738
5351,18,251,2.6753353643651976,-9.321279257699585,-3,2.6282195141710902,-9.423170038821466,-52.41730243140286
5352,18,252,2.6282195141710902,-9.423170038821466,0,2.5829370771895275,-9.056487396312564,-41.559816119558725
5353,18,253,2.5829370771895275,-9.056487396312564,3,2.5418043469717997,-8.226546043545575,-48.07145267208122
5354,18,254,2.5418043469717997,-8.226546043545575,0,2.5026747562406126,-7.825918146237398,-37.44140416078083
5355,18,255,2.5026747562406126,-7.825918146237398,-3,2.463411301689221,-7.852690910278369,-45.508451659687765
5356,18,256,2.463411301689221,-7.852690910278369,0,2.426322639852801,-7.417732367284064,-34.937483110576686
5357,18,257,2.426322639852801,-7.417732367284064,-3,2.3892602628562205,-7.412475399316039,-43.037302172865424
5358,18,258,2.3892602628562205,-7.412475399316039,0,2.35452108088076,-6.947836395092084,-32.54609065885613
5359,18,259,2.35452108088076,-6.947836395092084,0,2.322160510906285,-6.4721139948949915,-31.150973148354254
5360,18,260,2.322160510906285,-6.4721139948949915,-3,2.29001069537056,-6.4299631071450385,-39.35518748048241
5361,18,261,2.29001069537056,-6.4299631071450385,-3,2.2581339141270016,-6.375356248711659,-38.56036060045134
5362,18,262,2.2581339141270016,-6.375356248711659,-3,2.2265891290601463,-6.308957013371075,-37.768789607900516
5363,18,263,2.2265891290601463,-6.308957013371075,0,2.1976473872484115,-5.788348362346949,-27.498767869787308
5364,18,264,2.1976473872484115,-5.788348362346949,3,2.173554718294079,-4.81853379086644,-34.94352735646444
5365,18,265,2.173554718294079,-4.81853379086644,-3,2.1498825981097456,-4.734424036866732,-34.35145302436169
5366,18,266,2.1498825981097456,-4.734424036866732,3,2.1310977543529557,-3.756968751358003,-33.119369612909104
5367,18,267,2.1310977543529557,-3.756968751358003,0,2.114975678278493,-3.224415214892523,-23.405295946350904
5368,18,268,2.114975678278493,-3.224415214892523,-3,2.099304680000162,-3.134199655666263,-32.01772144551077
5369,18,269,2.099304680000162,-3.134199655666263,0,2.0863203912934747,-2.5968577413374216,-22.438030888509196
5370,18,270,2.0863203912934747,-2.5968577413374216,3,2.078236021212148,-1.6168740162653763,-30.856752957765913
5371,18,271,2.078236021212148,-1.6168740162653763,0,2.0728086445846974,-1.0854753254901182,-21.60050405355004
5372,18,272,2.0728086445846974,-1.0854753254901182,-3,2.0678093164068283,-0.9998656355738567,-30.479149974014526
5373,18,273,2.0678093164068283,-0.9998656355738567,-3,2.0632417171883097,-0.9135198437037104,-30.368283768214873
5374,18,274,2.0632417171883097,-0.9135198437037104,-3,2.059108827668298,-0.8265779040023395,-30.267968924046055
5375,18,275,2.059108827668298,-0.8265779040023395,-3,2.0554129455695573,-0.7391764197481495,-30.17825006202579
5376,18,276,2.0554129455695573,-0.7391764197481495,-3,2.0521557018867846,-0.6514487365544971,-30.099153669568054
5377,18,277,2.0521557018867846,-0.6514487365544971,0,2.051553562970477,-0.12042778326155312,-21.04581039378243
5378,18,278,2.051553562970477,-0.12042778326155312,-3,2.051370640772214,-0.03658443965265665,-30.040741371233487
5379,18,279,2.051370640772214,-0.03658443965265665,-3,2.0516038344351504,0.046638732587264906,-30.045608984482794
5380,18,280,2.0516038344351504,0.046638732587264906,-3,2.0522494972009455,0.12913255315899086,-30.060307515436204
5381,18,281,2.0522494972009455,0.12913255315899086,0,2.0555189313776103,0.653886835332938,-21.16854718560094
5382,18,282,2.0555189313776103,0.653886835332938,-3,2.0591711683686182,0.730447398201615,-30.25428484335685
5383,18,283,2.0591711683686182,0.730447398201615,-3,2.0631980823433658,0.805382794949505,-30.348795779566778
5384,18,284,2.0631980823433658,0.805382794949505,-3,2.0675910523070122,0.878593992729304,-30.451856538306092
5385,18,285,2.0675910523070122,0.878593992729304,0,2.07455645285568,1.3930801097335246,-21.71298959963922
5386,18,286,2.07455645285568,1.3930801097335246,0,2.0840638068598154,1.9014708008271366,-22.078168875954947
5387,18,287,2.0840638068598154,1.9014708008271366,3,2.0982945473428667,2.846148096610241,-31.82425593582784
5388,18,288,2.0982945473428667,2.846148096610241,3,2.117189922715082,3.7790750744430093,-32.84060668605912
5389,18,289,2.117189922715082,3.7790750744430093,-3,2.1362529977487075,3.8126150067251086,-33.271487670902246
5390,18,290,2.1362529977487075,3.8126150067251086,3,2.15988356530222,4.726113510702471,-34.55909996991758
5391,18,291,2.15988356530222,4.726113510702471,0,2.1857913704453877,5.181561028633578,-26.57327704491306
5392,18,292,2.1857913704453877,5.181561028633578,0,2.213914687833668,5.624663477656111,-27.670775148716093
5393,18,293,2.213914687833668,5.624663477656111,0,2.2441867245682583,6.054407346917983,-28.847455105883483
5394,18,294,2.2441867245682583,6.054407346917983,0,2.2765353752743813,6.469730141224575,-30.09880738440532
5395,18,295,2.2765353752743813,6.469730141224575,0,2.310882996298505,6.869524204824674,-31.419937392974987
5396,18,296,2.310882996298505,6.869524204824674,-3,2.344930722204214,6.809545181141848,-41.1304910170871
5397,18,297,2.344930722204214,6.809545181141848,3,2.3830425648310243,7.622368525362077,-43.20450952262518
5398,18,298,2.3830425648310243,7.622368525362077,3,2.425105480990351,8.412583231865321,-45.48283863295336
5399,18,299,2.425105480990351,8.412583231865321,0,2.4687800592138682,8.734915644703486,-38.10425003586872
5400,19,0,-0.9888768744812566,-32.365275191499435,0,-1.151887333078378,-32.60209171942428,-112.92386058870741
5401,19,1,-1.151887333078378,-32.60209171942428,0,-1.3163041320937705,-32.88335980307846,-116.79481803470733
5402,19,2,-1.3163041320937705,-32.88335980307846,3,-1.480061476512267,-32.75146888369932,-127.21878127527083
5403,19,3,-1.480061476512267,-32.75146888369932,-3,-1.6476789449188727,-33.52349368132114,-134.95669238780272
5404,19,4,-1.6476789449188727,-33.52349368132114,-3,-1.819129114245585,-34.29003386534248,-143.12679592011304
5405,19,5,-1.819129114245585,-34.29003386534248,3,-1.9898681406729002,-34.14780528546302,-145.40513666771474
5406,19,6,-1.9898681406729002,-34.14780528546302,-3,-2.1641670059122347,-34.859773047866895,-153.93847184227437
5407,19,7,-2.1641670059122347,-34.859773047866895,0,-2.339531403147048,-35.072879446962745,-150.37772320167417
5408,19,8,-2.339531403147048,-35.072879446962745,3,-2.5134102536530825,-34.77577010120689,-161.52157412904174
5409,19,9,-2.5134102536530825,-34.77577010120689,3,-2.6854265312359322,-34.403255516569935,-163.41597728716923
5410,19,10,-2.6854265312359322,-34.403255516569935,0,-2.857374104120512,-34.389514576915886,-159.08680513808352
5411,19,11,-2.857374104120512,-34.389514576915886,3,-3.0265631545243283,-33.83781008076327,-169.30016174780172
5412,19,12,-3.0265631545243283,-33.83781008076327,0,3.0884453649286128,-33.63535754532901,-160.82620158095727
5413,19,13,3.0884453649286128,-33.63535754532901,-3,2.91955526542334,-33.778019901054556,-165.71447758290952
5414,19,14,2.91955526542334,-33.778019901054556,3,2.754884153042682,-32.934222476131545,-155.41323449416132
5415,19,15,2.754884153042682,-32.934222476131545,0,2.592648265705768,-32.44717746738285,-138.89105770831938
5416,19,16,2.592648265705768,-32.44717746738285,3,2.4354726529385986,-31.435122553433903,-137.47432821099977
5417,19,17,2.4354726529385986,-31.435122553433903,3,2.2836938480107327,-30.355760985573156,-127.22351045853489
5418,19,18,2.2836938480107327,-30.355760985573156,3,2.1375878072985195,-29.221208142442624,-117.23430869995198
5419,19,19,2.1375878072985195,-29.221208142442624,0,1.9951522101612746,-28.487119427448985,-101.05475903593124
5420,19,20,1.9951522101612746,-28.487119427448985,0,1.8565584454847595,-27.718752935303037,-94.066972736341
5421,19,21,1.8565584454847595,-27.718752935303037,-3,1.7197031081440994,-27.371067468132015,-98.70442733530587
5422,19,22,1.7197031081440994,-27.371067468132015,3,1.5890907328159865,-26.122475065622602,-89.8644171410157
5423,19,23,1.5890907328159865,-26.122475065622602,-3,1.4602727601044148,-25.763594542314358,-86.03826304359185
5424,19,24,1.4602727601044148,-25.763594542314358,-3,1.3332172419564414,-25.411103629594685,-82.45975983864972
5425,19,25,1.3332172419564414,-25.411103629594685,0,1.210060354960291,-24.631377399230068,-67.99170557156332
5426,19,26,1.210060354960291,-24.631377399230068,-3,1.08844785176974,-24.322500638110228,-74.08199735919806
5427,19,27,1.08844785176974,-24.322500638110228,3,0.9726508547212301,-23.159399409701972,-67.36602652776011
5428,19,28,0.9726508547212301,-23.159399409701972,0,0.8602308185133882,-22.48400724156839,-54.25304346949105
5429,19,29,0.8602308185133882,-22.48400724156839,3,0.7531733829029187,-21.4114871220939,-57.681528801526426
5430,19,30,0.7531733829029187,-21.4114871220939,3,0.6512160740299918,-20.39146177458537,-52.7015832058128
5431,19,31,0.6512160740299918,-20.39146177458537,-3,0.5496563695711848,-20.31194089176141,-51.7681049020918
5432,19,32,0.5496563695711848,-20.31194089176141,-3,0.44824264957226007,-20.282743999784948,-51.143577780559035
5433,19,33,0.44824264957226007,-20.282743999784948,0,0.3489252142507302,-19.86348706430597,-40.064555861084656
5434,19,34,0.3489252142507302,-19.86348706430597,0,0.25141592046239924,-19.501858757666188,-38.348299325705916
5435,19,35,0.25141592046239924,-19.501858757666188,-3,0.1532086436096074,-19.64145537055837,-47.6960413497471
5436,19,36,0.1532086436096074,-19.64145537055837,0,0.05623921245117107,-19.393886231687265,-37.62809656184853
5437,19,37,0.05623921245117107,-19.393886231687265,3,-0.0375727179231652,-18.762386074867255,-44.20977166789794
5438,19,38,-0.0375727179231652,-18.762386074867255,3,-0.12853053498686268,-18.19156341273949,-42.175898432092254
5439,19,39,-0.12853053498686268,-18.19156341273949,-3,-0.22135679921564758,-18.56525284575698,-43.711855485483746
5440,19,40,-0.22135679921564758,-18.56525284575698,3,-0.31187663249627395,-18.10396665612528,-42.26169603809568
5441,19,41,-0.31187663249627395,-18.10396665612528,-3,-0.40479836512257805,-18.584346525260816,-44.35710215912694
5442,19,42,-0.40479836512257805,-18.584346525260816,3,-0.4959298373439169,-18.226294444267765,-43.449512934754424
5443,19,43,-0.4959298373439169,-18.226294444267765,3,-0.5855286320725475,-17.919758945726123,-42.825994962176885
5444,19,44,-0.5855286320725475,-17.919758945726123,0,-0.6760502585869049,-18.104325302871484,-35.06187922789637
5445,19,45,-0.6760502585869049,-18.104325302871484,0,-0.7677040929213219,-18.33076686688339,-36.54854926424374
5446,19,46,-0.7677040929213219,-18.33076686688339,0,-0.8606850571619857,-18.596192848132752,-38.28573268260402
5447,19,47,-0.8606850571619857,-18.596192848132752,-3,-0.9573872774108201,-19.34044404976686,-50.98822959895674
5448,19,48,-0.9573872774108201,-19.34044404976686,0,-1.055741705105369,-19.670885538909783,-44.26732652798296
5449,19,49,-1.055741705105369,-19.670885538909783,3,-1.1536755889771633,-19.58677677435884,-54.01901926386531
5450,19,50,-1.1536755889771633,-19.58677677435884,0,-1.25353826705294,-19.972535615155362,-47.74700882469538
5451,19,51,-1.25353826705294,-19.972535615155362,-3,-1.357636095729963,-20.819565735404563,-61.56131058322766
5452,19,52,-1.357636095729963,-20.819565735404563,0,-1.463800622179296,-21.232905289866626,-55.79718801230709
5453,19,53,-1.463800622179296,-21.232905289866626,3,-1.569850005693565,-21.209876702853773,-66.30803217690635
5454,19,54,-1.569850005693565,-21.209876702853773,3,-1.675802127493138,-21.190424359914616,-67.94497230787891
5455,19,55,-1.675802127493138,-21.190424359914616,-3,-1.7860724017711136,-22.054054855595123,-73.58840667920205
5456,19,56,-1.7860724017711136,-22.054054855595123,0,-1.898358689713651,-22.4572575885075,-68.45167041371442
5457,19,57,-1.898358689713651,-22.4572575885075,-3,-2.014771114766213,-23.28248501051239,-83.50392405095485
5458,19,58,-2.014771114766213,-23.28248501051239,3,-2.1307158646282525,-23.18894997240785,-85.47249056117602
5459,19,59,-2.1307158646282525,-23.18894997240785,0,-2.2482467932083585,-23.5061857160212,-80.52714490746625
5460,19,60,-2.2482467932083585,-23.5061857160212,3,-2.364933667298104,-23.337374817949126,-91.42786259294489
5461,19,61,-2.364933667298104,-23.337374817949126,0,-2.482766555140663,-23.566577568511818,-86.35900666589362
5462,19,62,-2.482766555140663,-23.566577568511818,-3,-2.6036886528680987,-24.18441954548712,-101.38458788058442
5463,19,63,-2.6036886528680987,-24.18441954548712,3,-2.722948116770478,-23.851892780475794,-102.9635111542508
5464,19,64,-2.722948116770478,-23.851892780475794,3,-2.840244381675544,-23.459252981013172,-104.368595780915
5465,19,65,-2.840244381675544,-23.459252981013172,0,-2.957483204774561,-23.447764619803504,-98.71330109918894
5466,19,66,-2.957483204774561,-23.447764619803504,-3,-3.076543175281604,-23.811994101408555,-113.02669585541065
5467,19,67,-3.076543175281604,-23.811994101408555,3,3.0905567486248637,-23.217076654623757,-110.66096992102099
5468,19,68,3.0905567486248637,-23.217076654623757,-3,2.973335317995051,-23.444286125962552,-108.16706976178367
5469,19,69,2.973335317995051,-23.444286125962552,3,2.8597633018321647,-22.71440323257721,-101.48564213374144
5470,19,70,2.8597633018321647,-22.71440323257721,0,2.7479242325886135,-22.36781384871023,-87.78734757729393
5471,19,71,2.7479242325886135,-22.36781384871023,0,2.638117077577064,-21.961431002309833,-83.02875374194029
5472,19,72,2.638117077577064,-21.961431002309833,0,2.530618921773941,-21.499631160624585,-78.24357464049149
5473,19,73,2.530618921773941,-21.499631160624585,-3,2.4234663053066856,-21.430523293451106,-84.29267752789923
5474,19,74,2.4234663053066856,-21.430523293451106,-3,2.3169065372443867,-21.31195361245982,-81.2602161895928
5475,19,75,2.3169065372443867,-21.31195361245982,3,2.215592342316673,-20.262838985542796,-74.60251151206471
5476,19,76,2.215592342316673,-20.262838985542796,0,2.117458758736387,-19.62671671605713,-60.938958879982835
5477,19,77,2.117458758736387,-19.62671671605713,0,2.0226436173022444,-18.963028286828525,-56.41508019377342
5478,19,78,2.0226436173022444,-18.963028286828525,3,1.9334704683632107,-17.834629787806744,-59.49894222697563
5479,19,79,1.9334704683632107,-17.834629787806744,0,1.8477834482923332,-17.137404014175498,-46.44057999342338
5480,19,80,1.8477834482923332,-17.137404014175498,0,1.7656345688699626,-16.429775884474097,-42.58108071534776
5481,19,81,1.7656345688699626,-16.429775884474097,0,1.6870524773525324,-15.716418303486057,-38.93131073572174
5482,19,82,1.6870524773525324,-15.716418303486057,0,1.6120447566837488,-15.00154413375671,-35.49807412746287
5483,19,83,1.6120447566837488,-15.00154413375671,3,1.5428158141023227,-13.845788516285223,-40.07198914499064
5484,19,84,1.5428158141023227,-13.845788516285223,-3,1.4748898363119658,-13.58519555807139,-38.33225398138595
5485,19,85,1.4748898363119658,-13.58519555807139,0,1.4104594224437894,-12.886082773635275,-26.55209183670032
5486,19,86,1.4104594224437894,-12.886082773635275,3,1.3516876971992404,-11.754345048909787,-31.95176090668193
5487,19,87,1.3516876971992404,-11.754345048909787,0,1.2962810614787141,-11.081327144105265,-20.68130407921032
5488,19,88,1.2962810614787141,-11.081327144105265,-3,1.2419569783860698,-10.864816618528867,-28.516709696235388
5489,19,89,1.2419569783860698,-10.864816618528867,-3,1.18865892288046,-10.65961110112196,-27.427281057432932
5490,19,90,1.18865892288046,-10.65961110112196,3,1.140754648630139,-9.580854850064204,-24.68588380765624
5491,19,91,1.140754648630139,-9.580854850064204,-3,1.0937139357217456,-9.408142581678678,-23.83236554967931
5492,19,92,1.0937139357217456,-9.408142581678678,-3,1.047468748409569,-9.249037462435291,-23.04042329262669
5493,19,93,1.047468748409569,-9.249037462435291,-3,1.0019469454422052,-9.104360593472789,-22.308426589002845
5494,19,94,1.0019469454422052,-9.104360593472789,-3,0.9570726253737635,-8.974864013688341,-21.63475845761894
5495,19,95,0.9570726253737635,-8.974864013688341,0,0.9149819088770554,-8.418143299341603,-11.272473128686492
5496,19,96,0.9149819088770554,-8.418143299341603,-3,0.87336302706559,-8.323776362293094,-19.742340178172775
5497,19,97,0.87336302706559,-8.323776362293094,-3,0.8321349154502649,-8.245622323065023,-19.26127133701992
5498,19,98,0.8321349154502649,-8.245622323065023,-3,0.7912140007950718,-8.18418293103863,-18.828183000141124
5499,19,99,0.7912140007950718,-8.18418293103863,0,0.7527297779177579,-7.696844575462778,-8.757152234703666
5500,19,100,0.7527297779177579,-7.696844575462778,-3,0.7143654920531413,-7.672857172923312,-17.438864000789707
5501,19,101,0.7143654920531413,-7.672857172923312,0,0.6782511500941865,-7.222868391790969,-7.5171058935337385
5502,19,102,0.6782511500941865,-7.222868391790969,0,0.6442865842608276,-6.792913166671757,-6.689892942286674
5503,19,103,0.6442865842608276,-6.792913166671757,3,0.6145905893007917,-5.939198992007188,-14.41601642895139
5504,19,104,0.6145905893007917,-5.939198992007188,-3,0.5846268654806414,-5.992744764030074,-14.300241839889587
5505,19,105,0.5846268654806414,-5.992744764030074,0,0.5565396704779253,-5.617439000543201,-4.704244116560769
5506,19,106,0.5565396704779253,-5.617439000543201,3,0.532459377370957,-4.81605862139364,-12.737007007221337
5507,19,107,0.532459377370957,-4.81605862139364,3,0.5122928557616747,-4.033304321856458,-11.938974225592858
5508,19,108,0.5122928557616747,-4.033304321856458,-3,0.4915260035479937,-4.1533704427362075,-11.933037664278787
5509,19,109,0.4915260035479937,-4.1533704427362075,-3,0.4701096216564783,-4.283276378303083,-11.939660935162903
5510,19,110,0.4701096216564783,-4.283276378303083,3,0.4524235560819403,-3.5372131149076,-11.274623032516576
5511,19,111,0.4524235560819403,-3.5372131149076,-3,0.4339600337137034,-3.692704473647374,-11.305213187273527
5512,19,112,0.4339600337137034,-3.692704473647374,-3,0.41467579726550213,-3.856847289640254,-11.347307185749436
5513,19,113,0.41467579726550213,-3.856847289640254,0,0.3967407689067152,-3.5870056717573844,-2.073677157485423
5514,19,114,0.3967407689067152,-3.5870056717573844,0,0.3800952831773161,-3.329097145879824,-1.83065090213874
5515,19,115,0.3800952831773161,-3.329097145879824,0,0.3646833358433831,-3.082389466786611,-1.6150821597049938
5516,19,116,0.3646833358433831,-3.082389466786611,0,0.35045248454030326,-2.84617026061597,-1.4241532348438353
5517,19,117,0.35045248454030326,-2.84617026061597,0,0.3373537459570295,-2.619747716654757,-1.2553455594479814
5518,19,118,0.3373537459570295,-2.619747716654757,3,0.32755697787359483,-1.9593536166869279,-9.920374528290829
5519,19,119,0.32755697787359483,-1.9593536166869279,-3,0.31657734055272996,-2.195927464172976,-9.983315805548111
5520,19,120,0.31657734055272996,-2.195927464172976,3,0.3088243717964774,-1.5505937512505037,-9.717296561219156
5521,19,121,0.3088243717964774,-1.5505937512505037,0,0.30203490641669983,-1.3578930759555132,-0.6405127840435156
5522,19,122,0.30203490641669983,-1.3578930759555132,-3,0.29396654840928377,-1.6136716014832184,-9.69247526166168
5523,19,123,0.29396654840928377,-1.6136716014832184,0,0.2868221323253338,-1.4288832167899923,-0.6155054026806681
5524,19,124,0.2868221323253338,-1.4288832167899923,-3,0.2783584808516007,-1.6927302947466205,-9.673950804385353
5525,19,125,0.2783584808516007,-1.6927302947466205,3,0.27299300591604353,-1.073094987111431,-9.487779191531754
5526,19,126,0.27299300591604353,-1.073094987111431,-3,0.2662546505690102,-1.3476710694066674,-9.5360794258797
5527,19,127,0.2662546505690102,-1.3476710694066674,0,0.26035061304401586,-1.180807504998873,-0.4783428449481408
5528,19,128,0.26035061304401586,-1.180807504998873,-3,0.25304182796436125,-1.461757015930917,-9.533824190860052
5529,19,129,0.25304182796436125,-1.461757015930917,3,0.24874953098503044,-0.8584593958661652,-9.383076899261454
5530,19,130,0.24874953098503044,-0.8584593958661652,0,0.24522178549366724,-0.7055490982726379,-0.350448573410844
5531,19,131,0.24522178549366724,-0.7055490982726379,-3,0.2402268462327814,-0.9989878521771687,-9.388342361134498
5532,19,132,0.2402268462327814,-0.9989878521771687,0,0.23597754883181543,-0.8498594801931949,-0.35065313137078397
5533,19,133,0.23597754883181543,-0.8498594801931949,0,0.23245568343523867,-0.7043730793153493,-0.3197923672931382
5534,19,134,0.23245568343523867,-0.7043730793153493,3,0.2318607594104694,-0.11898480495385344,-9.270212797152988
5535,19,135,0.2318607594104694,-0.11898480495385344,0,0.23195217162970844,0.018282443847804614,-0.2690424743939934
5536,19,136,0.23195217162970844,0.018282443847804614,3,0.23494018293420654,0.5976022608996193,-9.311697294009026
5537,19,137,0.23494018293420654,0.5976022608996193,-3,0.23637928407137324,0.2878202274333408,-9.287659878022453
5538,19,138,0.23637928407137324,0.2878202274333408,-3,0.23628600945144682,-0.018654923985286398,-9.279190191931336
5539,19,139,0.23628600945144682,-0.018654923985286398,-3,0.23467234176051774,-0.3227335381858165,-9.28577123360382
5540,19,140,0.23467234176051774,-0.3227335381858165,3,0.2359767553432743,0.26088271655131545,-9.285231124491217
5541,19,141,0.2359767553432743,0.26088271655131545,3,0.24017968194250855,0.840585319846851,-9.359089766084226
5542,19,142,0.24017968194250855,0.840585319846851,0,0.24505457569770495,0.9749787510392789,-0.39531708184972225
5543,19,143,0.24505457569770495,0.9749787510392789,3,0.2528255864417116,1.5542021488013316,-9.561158317731845
5544,19,144,0.2528255864417116,1.5542021488013316,0,0.2612764118737911,1.6901650864158988,-0.6269926189421409
5545,19,145,0.2612764118737911,1.6901650864158988,-3,0.26821037282930793,1.3867921911033734,-9.552003278596711
5546,19,146,0.26821037282930793,1.3867921911033734,0,0.2758749336222387,1.5329121585861558,-0.6155168635994999
5547,19,147,0.2758749336222387,1.5329121585861558,3,0.28650163715055726,2.1253407056637172,-9.862123251964864
5548,19,148,0.28650163715055726,2.1253407056637172,0,0.2978815960667366,2.2759917832358614,-0.9616810861120477
5549,19,149,0.2978815960667366,2.2759917832358614,0,0.3100411113264574,2.4319030519441593,-1.0720426989682554
5550,19,150,0.3100411113264574,2.4319030519441593,-3,0.3207928767878885,2.1503530922862133,-9.976942191139734
5551,19,151,0.3207928767878885,2.1503530922862133,-3,0.33017846522753674,1.8771176879296472,-9.897446175933894
5552,19,152,0.33017846522753674,1.8771176879296472,0,0.3404506628293727,2.054439520367191,-1.0016054433894535
5553,19,153,0.3404506628293727,2.054439520367191,0,0.3516311524524049,2.2360979246064376,-1.118235729717954
5554,19,154,0.3516311524524049,2.2360979246064376,-3,0.3615283824020199,1.9794459899229981,-10.045334499113329
5555,19,155,0.3615283824020199,1.9794459899229981,0,0.37239560852596626,2.173445224789269,-1.1657788607630513
5556,19,156,0.37239560852596626,2.173445224789269,3,0.3864706490852168,2.8150081118501014,-10.539224879999932
5557,19,157,0.3864706490852168,2.8150081118501014,3,0.4037666354314746,3.459197269251567,-11.011742054198017
5558,19,158,0.4037666354314746,3.459197269251567,0,0.4220896775736947,3.6646084284440126,-2.2337339729536176
5559,19,159,0.4220896775736947,3.6646084284440126,-3,0.439265857156374,3.4352359165358655,-11.14485704654242
5560,19,160,0.439265857156374,3.4352359165358655,-3,0.45535063721420094,3.216956011565384,-11.07160161209156
5561,19,161,0.45535063721420094,3.216956011565384,0,0.4726112449821998,3.452121553599778,-2.308521266500939
5562,19,162,0.4726112449821998,3.452121553599778,3,0.49329954953792365,4.137660911144773,-11.928746009433132
5563,19,163,0.49329954953792365,4.137660911144773,3,0.5174424902039989,4.828588133215051,-12.6702599893651
5564,19,164,0.5174424902039989,4.828588133215051,0,0.5428596175542322,5.083425470046654,-4.057604272807541
5565,19,165,0.5428596175542322,5.083425470046654,-3,0.5673902974136407,4.906135971881702,-13.01667576545486
5566,19,166,0.5673902974136407,4.906135971881702,0,0.5933189365300096,5.185727823273779,-4.449314107933088
5567,19,167,0.5933189365300096,5.185727823273779,3,0.6229141575926914,5.91904421253637,-14.443618677643093
