u,index,value
3,25,-2015.1314350747214
3,26,-1508.7016911375763
3,27,-1480.7194106303803
3,28,-1266.708541203374
3,29,264.8547281478168
3,30,-489.12633239262067
3,31,-3850.8793426685456
3,32,-2793.1070321059083
3,33,-5309.103374244609
3,34,-3252.908893530532
3,35,-74.88491651389677
3,36,-2708.966273954944
3,37,-366.9965426994553
3,38,-2437.741355065129
3,39,125.95908476072243
3,40,773.2422304141221
3,41,-1796.6960210947425
3,42,-3937.9585151523547
3,43,-1837.14954715982
3,44,-4278.058528470333
3,45,-3589.202515820757
3,46,-1625.0225974414448
3,47,-2590.9266588245937
3,48,-1683.8968551768423
3,49,-1036.1765824180764
3,50,1379.0975169839578
3,51,-1245.0072208530332
3,52,-2740.8072911389104
3,53,-2955.73736864967
3,54,-1041.0430258176625
3,55,-3774.993987638195
3,56,-4746.926874247014
3,57,-302.5783912842754
3,58,-1227.8396980511714
3,59,-2017.639887152826
3,60,898.1001525115831
3,61,6.8436872929445745
3,62,-2116.2029715733274
3,63,-2187.178205219333
3,64,-2735.436745435143
3,65,-1539.8616228882847
3,66,-3957.6362087823168
3,67,-4254.240122834349
3,68,-248.65153479233825
3,69,-4382.0020781282865
3,70,465.45200134758784
3,71,1474.9202757278856
3,72,-2445.4826528629364
3,73,-1408.3379749929466
3,74,-1929.8386398919279
3,75,-3459.477734036717
3,76,-2625.6203584159407
3,77,-3246.0640014024707
3,78,-2872.879712880179
3,79,-1129.8710793710582
3,80,-1050.036025051252
3,81,2305.7065436621538
3,82,-2011.1302089258845
3,83,-1368.7309049129658
3,84,-1629.811508020038
3,85,-1626.7331914256001
3,86,-3954.2800332192182
3,87,-3841.6170806452624
3,88,-2998.0564571500986
3,89,-3078.169400517345
3,90,-1928.420911539059
3,91,-574.3616520789552
3,92,365.27129886019844
3,93,-2596.3917217640724
3,94,55.789519540928445
3,95,-3445.2744423110807
3,96,46.78389973385439
3,97,-4317.70366860177
3,98,-4530.3805350632965
3,99,-3624.87897336142
3,100,-2986.9069456604143
3,101,-138.7588911906839
3,102,905.8980801093809
3,103,-846.2308901360798
3,104,-2158.9358344764
3,105,-1126.2489103336986
3,106,-2139.661251088933
3,107,-294.39809781017897
3,108,-4552.455228849534
3,109,-4131.160744861264
3,110,-4755.501012011157
3,111,-1763.5546105836916
3,112,-736.240679134611
3,113,-1038.4028000577746
3,114,-1271.3811380536742
3,115,-2160.2737190945486
3,116,-1394.6777304161976
3,117,-1272.1744478403577
3,118,-255.57107072307838
3,119,-3030.215661066421
3,120,-4188.623250657331
