u,index,value
0,72,-2390.9460044488624
0,73,-2134.8262667908402
0,74,-959.826897931506
0,75,-4833.9067380891265
0,76,-2085.8182461967613
0,77,-4130.806211240496
0,78,-2860.3500161441916
0,79,-1594.9517508995057
0,80,-1118.2193258668133
0,81,2886.880570026823
0,82,-2761.638826349651
0,83,-1283.5967884344986
0,84,-1572.5031562210984
0,85,-1942.5261938600167
0,86,-4013.3175079207135
0,87,-1835.4016908442193
0,88,-3594.499914127969
0,89,-2900.237904382366
0,90,-2473.766081283365
0,91,45.06159323739269
0,92,274.4200175674999
0,93,-2566.589997111026
0,94,33.74829009066338
0,95,-3828.656282411855
0,96,779.7353466536275
0,97,-4727.638829276642
0,98,-3624.108753014482
0,99,-4136.523654896196
0,100,-3214.907268441202
0,101,-125.34783389515903
0,102,1375.5337139885537
0,103,-1344.5076794197907
0,104,-1481.7873648128327
0,105,-1449.7911858111072
0,106,-2294.51637117738
0,107,-181.9128411100602
0,108,-4313.464754264703
0,109,-4190.041321225749
0,110,-4820.6955672571485
0,111,-1971.6229710303503
0,112,-474.22396306059403
0,113,-1092.708553173071
0,114,-1009.6015410360412
0,115,-2696.367892314203
0,116,-928.2967686079925
0,117,-1624.535300137667
0,118,-670.7221707217963
0,119,-2489.1271522154802
0,120,-4201.80744667792
3,0,-4213.106943893931
3,1,-2490.8067052860342
3,2,-196.38913677722812
3,3,-1202.4522201816237
3,4,-1027.7797876841605
3,5,-3056.9576231459437
3,6,-797.4535155369708
3,7,-1844.722196599787
3,8,-189.37115969259338
3,9,-3006.8455899444957
3,10,-4028.6592334231564
3,11,-4029.6987727370383
3,12,-2015.3876924782858
3,13,-598.1727412698172
3,14,-1543.4895654189954
3,15,-879.1295635317803
3,16,-2381.562520481894
3,17,-684.619663949637
3,18,-935.3113792443843
3,19,434.35566158849605
3,20,-3401.3017175272385
3,21,-4323.438379116542
3,22,-3573.7836243087218
3,23,-3299.939747889081
3,24,-999.6322256334284
3,25,-2189.6097474615653
3,26,-1194.9153106996532
3,27,-1441.6796230073717
3,28,-1146.5674999311261
3,29,3.7211746382438573
3,30,-335.1861234042165
3,31,-4197.513274603527
3,32,-2729.454764095458
3,33,-3538.2667535631804
3,34,-3918.2811436139195
3,35,313.47318190992013
3,36,-2519.093013197929
3,37,-439.8797734746394
3,38,-2634.831251732871
3,39,388.32699932986543
3,40,421.93831666815663
3,41,-1530.0913455512616
3,42,-4364.792429867252
3,43,-2330.7464072830294
3,44,-2001.665501853795
3,45,-3582.700745828327
3,46,-2213.567434708779
3,47,-2457.579132855722
3,48,-1275.9266102666109
3,49,-1109.2673264029193
3,50,1680.871579161476
3,51,-1976.0241054109515
3,52,-2043.3316288788421
3,53,-3837.5386327979654
3,54,-2546.4236661701752
3,55,-2609.975320572257
3,56,-4553.129242201444
3,57,-815.4212119771352
3,58,-1014.5884770697971
3,59,-2110.774414372586
3,60,339.88785886161145
3,61,737.6789108075756
3,62,-3296.1509094240923
3,63,-589.6139552866299
3,64,-4590.704208606504
3,65,-2849.4920552704093
3,66,-4102.65484298045
3,67,-4017.826444284393
3,68,-879.6076225319691
3,69,-4250.094388224934
3,70,402.8305480630186
3,71,2113.1102031854452
3,72,-2566.742384718924
3,73,-2016.011832376252
3,74,-1065.034178181303
3,75,-4837.206563740212
3,76,-2008.8330314562827
3,77,-4414.027777298417
3,78,-2396.6492876327497
3,79,-1722.7944941254805
3,80,-894.7807054175985
3,81,2729.5581801932353
3,82,-2918.2106619643514
3,83,-1124.118318920032
3,84,-1646.749295220167
3,85,-2067.884525642656
3,86,-4065.8680875837936
3,87,-1613.7617052824583
3,88,-3656.0277939485027
3,89,-2878.0528298822987
3,90,-2619.125634969846
3,91,347.746718005264
3,92,-2.772609044231462
3,93,-2438.633017686968
3,94,-135.48668827714292
3,95,-3801.269653604728
3,96,951.950180810876
3,97,-5089.918336069067
3,98,-3209.647427340434
3,99,-4197.465727010322
3,100,-3066.534232578078
3,101,76.29794465827943
3,102,1229.3014584723846
3,103,-1414.1701622469084
3,104,-1503.7025702654248
3,105,-1418.3301706914353
3,106,-2388.7852475275185
3,107,-85.51924939534891
3,108,-4868.055988521287
3,109,-3726.6820447558025
3,110,-4793.642940711455
3,111,-1844.828782491316
3,112,-491.64814945618645
3,113,-1072.1043063796947
3,114,-1106.748064234995
3,115,-2675.668244698054
3,116,-916.8118785900498
3,117,-1654.941638834728
3,118,-629.8874909004866
3,119,-2748.1037922173673
3,120,-3799.2110394477204
