k,l,t,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,next_theta1,next_thetadot1,next_theta2,next_thetadot2,reward
487,5,87,0.835678025715999,2.6999036481464063,-1.5370163607008012,-1.5835912399522982,0.0,-1.0,0.977714936236477,2.8407382104095587,-1.64017618144688,-2.0631964149215793,-3.550639101952922
488,5,88,0.977714936236477,2.8407382104095587,-1.64017618144688,-2.0631964149215793,0.0,-1.0,1.1265895385993332,2.9774920472571225,-1.7645529259474182,-2.487534890010763,-4.262433054056875
489,5,89,1.1265895385993332,2.9774920472571225,-1.7645529259474182,-2.487534890010763,0.0,-1.0,1.281997070581776,3.108150639648857,-1.9075050984389483,-2.859043449830602,-5.135515452976067
490,5,90,1.281997070581776,3.108150639648857,-1.9075050984389483,-2.859043449830602,-1.5,1.0,1.4127551227606763,2.615161043578005,-1.9780657565310296,-1.411213161841624,-6.1738286818892805
491,5,91,1.4127551227606763,2.615161043578005,-1.9780657565310296,-1.411213161841624,1.5,1.0,1.550529839856503,2.7554943419165374,-2.005600613341862,-0.5506971362166461,-6.35015066764736
492,5,92,1.550529839856503,2.7554943419165374,-2.005600613341862,-0.5506971362166461,0.0,1.0,1.6777225247105978,2.543853697081896,-1.9779660127814793,0.5526920112076538,-6.821377424731249
493,5,93,1.6777225247105978,2.543853697081896,-1.9779660127814793,0.5526920112076538,0.0,1.0,1.7911827124788189,2.2692037553644204,-1.8955981004919304,1.6473582457909757,-7.065935422210465
494,5,94,1.7911827124788189,2.2692037553644204,-1.8955981004919304,1.6473582457909757,1.5,1.0,1.9022252020925248,2.2208497922741164,-1.7688250010599593,2.5354619886394247,-7.19478141173837
495,5,95,1.9022252020925248,2.2208497922741164,-1.7688250010599593,2.5354619886394247,0.0,1.0,1.9891326212544902,1.7381483832393074,-1.5800093210931534,3.7763135993361208,-7.31523966863468
496,5,96,1.9891326212544902,1.7381483832393074,-1.5800093210931534,3.7763135993361208,0.0,-1.0,2.065624135452022,1.529830283950639,-1.4102656306469266,3.3948738089245385,-7.317163249814424
497,5,97,2.065624135452022,1.529830283950639,-1.4102656306469266,3.3948738089245385,-1.5,1.0,2.0984848851603846,0.6572149941672495,-1.1549412991241637,5.106486630455259,-6.948929661756603
498,5,98,2.0984848851603846,0.6572149941672495,-1.1549412991241637,5.106486630455259,1.5,1.0,2.1131229159131832,0.2927606150559733,-0.8443405303006257,6.212015376470757,-7.062935080448032
499,5,99,2.1131229159131832,0.2927606150559733,-0.8443405303006257,6.212015376470757,-1.5,-1.0,2.107427371810283,-0.11391088205800892,-0.5392190122256544,6.102430361499428,-7.111941579627629
500,6,0,-2.998925101667348,-3.532479189891614,0.5939450357291527,0.09086858841299694,1.5,1.0,3.1175496846505495,-3.3342104172337694,0.5999392699810266,0.11988468503747889,-9.970655787246692
501,6,1,3.1175496846505495,-3.3342104172337694,0.5999392699810266,0.11988468503747889,1.5,-1.0,3.0007845728670786,-2.335302235669422,0.4740075318934473,-2.5186347617515867,-10.635609736134942
502,6,2,3.0007845728670786,-2.335302235669422,0.4740075318934473,-2.5186347617515867,0.0,1.0,2.8734125655653213,-2.5474401460351483,0.39643780009687946,-1.551394635931357,-9.819249072800076
503,6,3,2.8734125655653213,-2.5474401460351483,0.39643780009687946,-1.551394635931357,0.0,0.0,2.754770436024425,-2.372842590817925,0.2989550093827584,-1.9496558142824214,-8.858476531995743
504,6,4,2.754770436024425,-2.372842590817925,0.2989550093827584,-1.9496558142824214,-1.5,-1.0,2.647374316342997,-2.1479223936285687,0.14548406770311703,-3.0694188335928265,-8.149711240577485
505,6,5,2.647374316342997,-2.1479223936285687,0.14548406770311703,-3.0694188335928265,1.5,-1.0,2.588416048119405,-1.179165364471841,-0.130035607606917,-5.51039350620068,-7.731501514041266
506,6,6,2.588416048119405,-1.179165364471841,-0.130035607606917,-5.51039350620068,-1.5,0.0,2.5033120705486644,-1.7020795514148062,-0.3532287058680962,-4.463861965223584,-8.30455027490521
507,6,7,2.5033120705486644,-1.7020795514148062,-0.3532287058680962,-4.463861965223584,0.0,-1.0,2.429475186169946,-1.476737687574368,-0.6249293225676649,-5.434012333991374,-7.5324987633996
508,6,8,2.429475186169946,-1.476737687574368,-0.6249293225676649,-5.434012333991374,-1.5,0.0,2.3146627898305847,-2.296247926787226,-0.8209525893408449,-3.920465335463601,-7.878348550614019
509,6,9,2.3146627898305847,-2.296247926787226,-0.8209525893408449,-3.920465335463601,1.5,0.0,2.1953453607491795,-2.386348581628106,-0.9990055674243674,-3.5610595616704486,-7.0637671339640615
510,6,10,2.1953453607491795,-2.386348581628106,-0.9990055674243674,-3.5610595616704486,-1.5,0.0,2.0381079005360268,-3.144749204263052,-1.1090379058405524,-2.2006467683237005,-6.736343614447977
511,6,11,2.0381079005360268,-3.144749204263052,-1.1090379058405524,-2.2006467683237005,1.5,0.0,1.879135994615695,-3.179438118406635,-1.1963213416963734,-1.7456687171164194,-6.120463578650901
512,6,12,1.879135994615695,-3.179438118406635,-1.1963213416963734,-1.7456687171164194,1.5,0.0,1.7209642173239958,-3.163435545833982,-1.263419872058212,-1.3419706072367699,-5.620146139793329
513,6,13,1.7209642173239958,-3.163435545833982,-1.263419872058212,-1.3419706072367699,1.5,1.0,1.5530151283749603,-3.35898177898071,-1.2636404207154583,-0.004410973144928443,-5.148358088587851
514,6,14,1.5530151283749603,-3.35898177898071,-1.2636404207154583,-0.004410973144928443,1.5,-1.0,1.4076481518329143,-2.907339530840922,-1.3026564081537835,-0.7803197487665012,-4.57278200423786
515,6,15,1.4076481518329143,-2.907339530840922,-1.3026564081537835,-0.7803197487665012,0.0,1.0,1.2417768162474905,-3.317426711708477,-1.2652909643428372,0.7473088762189246,-4.131463139958002
516,6,16,1.2417768162474905,-3.317426711708477,-1.2652909643428372,0.7473088762189246,0.0,-1.0,1.0859997814069595,-3.1155406968106187,-1.25205131054737,0.2647930759093411,-3.721160413019006
517,6,17,1.0859997814069595,-3.1155406968106187,-1.25205131054737,0.2647930759093411,0.0,1.0,0.912799531440034,-3.4640049993385102,-1.163908079440191,1.7628646221435789,-3.235863469785987
518,6,18,0.912799531440034,-3.4640049993385102,-1.163908079440191,1.7628646221435789,1.5,1.0,0.7404308381607968,-3.447373865584744,-1.021210518009998,2.8539512286038615,-2.9432361175556805
519,6,19,0.7404308381607968,-3.447373865584744,-1.021210518009998,2.8539512286038615,0.0,-1.0,0.5843838779860898,-3.120939203494139,-0.9157258165531534,2.1096940291368904,-2.592579957412058
520,6,20,0.5843838779860898,-3.120939203494139,-0.9157258165531534,2.1096940291368904,0.0,-1.0,0.4453750144794072,-2.780177270133652,-0.8543984656722314,1.2265470176184399,-1.8896118083761246
521,6,21,0.4453750144794072,-2.780177270133652,-0.8543984656722314,1.2265470176184399,-1.5,-1.0,0.30631498887197045,-2.7812005121487346,-0.814706437539108,0.7938405626624696,-1.39004580365542
522,6,22,0.30631498887197045,-2.7812005121487346,-0.814706437539108,0.7938405626624696,1.5,0.0,0.18274918346229269,-2.471316108193555,-0.7881038125998988,0.5320524987841841,-1.1758384081605324
523,6,23,0.18274918346229269,-2.471316108193555,-0.7881038125998988,0.5320524987841841,-1.5,0.0,0.04047529700899388,-2.845477729065976,-0.722652099917412,1.3090342536497357,-0.9740290418946027
524,6,24,0.04047529700899388,-2.845477729065976,-0.722652099917412,1.3090342536497357,-1.5,1.0,-0.1391768682836257,-3.593043305852391,-0.5520136468038198,3.4127690622718427,-1.0143800163749506
525,6,25,-0.1391768682836257,-3.593043305852391,-0.5520136468038198,3.4127690622718427,0.0,1.0,-0.33885302184426436,-3.993523071212773,-0.3013011531109182,5.014249873858032,-1.5519369104294158
526,6,26,-0.33885302184426436,-3.993523071212773,-0.3013011531109182,5.014249873858032,1.5,-1.0,-0.4928311105740759,-3.0795617745962303,-0.16010512998194246,2.823920462579515,-2.260150171168658
527,6,27,-0.4928311105740759,-3.0795617745962303,-0.16010512998194246,2.823920462579515,0.0,-1.0,-0.6191501273414259,-2.5263803353469996,-0.10185926254496348,1.1649173487395794,-1.141427531322691
528,6,28,-0.6191501273414259,-2.5263803353469996,-0.10185926254496348,1.1649173487395794,0.0,-1.0,-0.7185310051572126,-1.9876175563157323,-0.12614500436103485,-0.4857148363214274,-0.7807036909642312
529,6,29,-0.7185310051572126,-1.9876175563157323,-0.12614500436103485,-0.4857148363214274,-1.5,-1.0,-0.8125053546535084,-1.8794869899259168,-0.19236337817819915,-1.3243674763432858,-0.7415264901173435
530,6,30,-0.8125053546535084,-1.8794869899259168,-0.19236337817819915,-1.3243674763432858,0.0,0.0,-0.9072649010966352,-1.895190928862535,-0.25481525250051695,-1.2490374864463556,-0.9614896484895856
531,6,31,-0.9072649010966352,-1.895190928862535,-0.25481525250051695,-1.2490374864463556,1.5,-1.0,-0.9602259111996374,-1.0592202020600452,-0.42415122785933174,-3.3867195071762954,-1.1456525786383427
532,6,32,-0.9602259111996374,-1.0592202020600452,-0.42415122785933174,-3.3867195071762954,-1.5,0.0,-1.0393563778667594,-1.5826093333424371,-0.5437224405883188,-2.39142425457974,-1.7315288874707813
533,6,33,-1.0393563778667594,-1.5826093333424371,-0.5437224405883188,-2.39142425457974,-1.5,1.0,-1.1646855871311894,-2.5065841852886006,-0.5456653890032014,-0.03885896829765345,-1.7870738859803705
534,6,34,-1.1646855871311894,-2.5065841852886006,-0.5456653890032014,-0.03885896829765345,-1.5,1.0,-1.3316331101443293,-3.3389504602627955,-0.43531747599889903,2.2069582600860467,-1.9684669484949424
535,6,35,-1.3316331101443293,-3.3389504602627955,-0.43531747599889903,2.2069582600860467,0.0,1.0,-1.5198732795681615,-3.7648033884766448,-0.24531021291233582,3.800145261731264,-2.76371079183527
536,6,36,-1.5198732795681615,-3.7648033884766448,-0.24531021291233582,3.800145261731264,1.5,1.0,-1.709022890017872,-3.7829922089942127,-0.015497429678101887,4.596255664684678,-3.800934314711565
537,6,37,-1.709022890017872,-3.7829922089942127,-0.015497429678101887,4.596255664684678,0.0,-1.0,-1.8676357402722379,-3.1722570050873142,0.12179930398764838,2.745934673315005,-4.692829218354513
538,6,38,-1.8676357402722379,-3.1722570050873142,0.12179930398764838,2.745934673315005,0.0,-1.0,-1.9964115097056512,-2.5755153886682662,0.16621429871348947,0.8882998945168219,-4.3830669156160615
539,6,39,-1.9964115097056512,-2.5755153886682662,0.16621429871348947,0.8882998945168219,-1.5,0.0,-2.140536941891934,-2.882508643725659,0.2359633330356007,1.3949806864422238,-4.384403920175297
540,6,40,-2.140536941891934,-2.882508643725659,0.2359633330356007,1.3949806864422238,1.5,-1.0,-2.2359599049088312,-1.9084592603379373,0.17819489013028061,-1.1553688581064017,-5.150318453976341
541,6,41,-2.2359599049088312,-1.9084592603379373,0.17819489013028061,-1.1553688581064017,0.0,1.0,-2.352163193876181,-2.3240657793469923,0.19138483746254875,0.26379894664536296,-5.280124812561038
542,6,42,-2.352163193876181,-2.3240657793469923,0.19138483746254875,0.26379894664536296,1.5,-1.0,-2.420811045153736,-1.3729570255510977,0.08147860018129931,-2.198124745624989,-5.84284342818551
543,6,43,-2.420811045153736,-1.3729570255510977,0.08147860018129931,-2.198124745624989,-1.5,-1.0,-2.4834804046075316,-1.2533871890759163,-0.07168605927944037,-3.0632931892147934,-6.20280304819278
544,6,44,-2.4834804046075316,-1.2533871890759163,-0.07168605927944037,-3.0632931892147934,1.5,-1.0,-2.503358218359081,-0.3975562750309889,-0.33511502577743024,-5.268579329959797,-6.720551041606073
545,6,45,-2.503358218359081,-0.3975562750309889,-0.33511502577743024,-5.268579329959797,1.5,0.0,-2.514747750531516,-0.227790643448702,-0.6102494030903203,-5.5026875462578,-7.774903407322567
546,6,46,-2.514747750531516,-0.227790643448702,-0.6102494030903203,-5.5026875462578,-1.5,0.0,-2.5607997767291812,-0.9210405239533057,-0.822749526939672,-4.250002476987033,-8.212933523224585
547,6,47,-2.5607997767291812,-0.9210405239533057,-0.822749526939672,-4.250002476987033,1.5,-1.0,-2.5869387268002604,-0.5227790014215807,-1.095894585981243,-5.462901180831422,-8.180154115633684
548,6,48,-2.5869387268002604,-0.5227790014215807,-1.095894585981243,-5.462901180831422,1.5,0.0,-2.620122533593159,-0.6636761358579665,-1.3550855232114822,-5.183818744604784,-9.399066279594788
549,6,49,-2.620122533593159,-0.6636761358579665,-1.3550855232114822,-5.183818744604784,0.0,-1.0,-2.6639642703695627,-0.8768347355280784,-1.6306314405130848,-5.510918346032054,-10.066921005771135
550,6,50,-2.6639642703695627,-0.8768347355280784,-1.6306314405130848,-5.510918346032054,-1.5,0.0,-2.7502445281262324,-1.72560515513339,-1.8605932246258932,-4.599235682256168,-11.312617537098479
551,6,51,-2.7502445281262324,-1.72560515513339,-1.8605932246258932,-4.599235682256168,0.0,-1.0,-2.8530595124332097,-2.056299686139543,-2.102231823682339,-4.832771981128916,-12.232186212630127
552,6,52,-2.8530595124332097,-2.056299686139543,-2.102231823682339,-4.832771981128916,1.5,-1.0,-2.9595748192600935,-2.1303061365376776,-2.3641053575383486,-5.23747067712019,-13.93852989302851
553,6,53,-2.9595748192600935,-2.1303061365376776,-2.3641053575383486,-5.23747067712019,1.5,-1.0,-3.0694653799760374,-2.1978112143188806,-2.6477065063159744,-5.672022975552514,-15.946542418793134
554,6,54,-3.0694653799760374,-2.1978112143188806,-2.6477065063159744,-5.672022975552514,0.0,-1.0,3.086812214929516,-2.538154245480655,-2.9517434537602867,-6.080738948886251,-18.282078400908453
555,6,55,3.086812214929516,-2.538154245480655,-2.9517434537602867,-6.080738948886251,-1.5,1.0,2.9297131047047453,-3.1419822044954167,3.0722765656926203,-5.18330575453358,-20.412079723972457
556,6,56,2.9297131047047453,-3.1419822044954167,3.0722765656926203,-5.18330575453358,0.0,0.0,2.7792831782544805,-3.008598529005296,2.8141163474514714,-5.163204364822973,-19.8590377079001
557,6,57,2.7792831782544805,-3.008598529005296,2.8141163474514714,-5.163204364822973,0.0,1.0,2.6449140342218023,-2.6873828806535656,2.5834364650751804,-4.613597647525824,-17.429183023004928
558,6,58,2.6449140342218023,-2.6873828806535656,2.5834364650751804,-4.613597647525824,0.0,0.0,2.532761095077772,-2.2430587828806026,2.3415368682289333,-4.837991936924942,-15.095079717527877
559,6,59,2.532761095077772,-2.2430587828806026,2.3415368682289333,-4.837991936924942,-1.5,0.0,2.429861625637325,-2.0579893888089424,2.091410079589584,-5.002535772786983,-13.319547604275343
560,6,60,2.429861625637325,-2.0579893888089424,2.091410079589584,-5.002535772786983,0.0,0.0,2.3570615850295864,-1.4560008121547723,1.8194565606434778,-5.439070378922125,-11.741257864876957
561,6,61,2.3570615850295864,-1.4560008121547723,1.8194565606434778,-5.439070378922125,0.0,-1.0,2.3231288358718123,-0.6786549831554849,1.5052972952844985,-6.283185307179586,-10.45133273928395
562,6,62,2.3231288358718123,-0.6786549831554849,1.5052972952844985,-6.283185307179586,0.0,0.0,2.3201530609660797,-0.0595154981146484,1.1911380299255192,-6.283185307179586,-9.659797044775909
563,6,63,2.3201530609660797,-0.0595154981146484,1.1911380299255192,-6.283185307179586,0.0,0.0,2.340758693793723,0.41211265655286566,0.8769787645665399,-6.283185307179586,-8.776018017588779
564,6,64,2.340758693793723,0.41211265655286566,0.8769787645665399,-6.283185307179586,1.5,0.0,2.3948987217390307,1.0828005589061527,0.5628194992075606,-6.283185307179586,-8.230655738373976
565,6,65,2.3948987217390307,1.0828005589061527,0.5628194992075606,-6.283185307179586,-1.5,-1.0,2.4596657968634554,1.295341502488494,0.24866023384858127,-6.283185307179586,-8.084849408811738
566,6,66,2.4596657968634554,1.295341502488494,0.24866023384858127,-6.283185307179586,1.5,1.0,2.5212335318672534,1.23135470007596,-0.02301237907416548,-5.433452258454935,-8.169604104778898
567,6,67,2.5212335318672534,1.23135470007596,-0.02301237907416548,-5.433452258454935,1.5,0.0,2.5982726390326842,1.5407821433086126,-0.31965837459351537,-5.932919910386998,-7.909079983917888
568,6,68,2.5982726390326842,1.5407821433086126,-0.31965837459351537,-5.932919910386998,-1.5,1.0,2.623011621888501,0.4947796571163343,-0.48275549752736285,-3.261942458676949,-8.731879597003894
569,6,69,2.623011621888501,0.4947796571163343,-0.48275549752736285,-3.261942458676949,0.0,0.0,2.6429393702384245,0.39855496699846504,-0.6349879190229002,-3.044648429910747,-7.657496614595816
570,6,70,2.6429393702384245,0.39855496699846504,-0.6349879190229002,-3.044648429910747,1.5,0.0,2.6759954333019116,0.6611212612697452,-0.8071370423667591,-3.4429824668771776,-7.859774678235169
571,6,71,2.6759954333019116,0.6611212612697452,-0.8071370423667591,-3.4429824668771776,0.0,-1.0,2.721192149153085,0.9039343170234662,-1.0289559925415042,-4.436379003494903,-8.426982243679573
572,6,72,2.721192149153085,0.9039343170234662,-1.0289559925415042,-4.436379003494903,1.5,0.0,2.772881753330432,1.0337920835469496,-1.25567415161294,-4.534363181428716,-9.488564942806613
573,6,73,2.772881753330432,1.0337920835469496,-1.25567415161294,-4.534363181428716,0.0,-1.0,2.8277573122197337,1.0975111777860302,-1.5145636171187897,-5.177789310116994,-10.347049569636763
574,6,74,2.8277573122197337,1.0975111777860302,-1.5145636171187897,-5.177789310116994,-1.5,-1.0,2.8650396404273892,0.7456465641531118,-1.7823319511357012,-5.355366680338229,-11.69081601337848
575,6,75,2.8650396404273892,0.7456465641531118,-1.7823319511357012,-5.355366680338229,1.5,1.0,2.8941281734991953,0.5817706614361184,-2.0053113007778625,-4.459586992843222,-12.846956379235012
576,6,76,2.8941281734991953,0.5817706614361184,-2.0053113007778625,-4.459586992843222,-1.5,1.0,2.890031840913188,-0.0819266517201429,-2.170065385958216,-3.295081703607073,-13.408569960131402
577,6,77,2.890031840913188,-0.0819266517201429,-2.170065385958216,-3.295081703607073,0.0,-1.0,2.884705970267564,-0.10651741291248476,-2.3653065145361416,-3.904822571558512,-13.604681591311461
578,6,78,2.884705970267564,-0.10651741291248476,-2.3653065145361416,-3.904822571558512,-1.5,0.0,2.85344020273935,-0.6253153505642757,-2.5477816192381932,-3.6495020940410288,-14.679152706334758
579,6,79,2.85344020273935,-0.6253153505642757,-2.5477816192381932,-3.6495020940410288,1.5,0.0,2.832879553070168,-0.4112129933836398,-2.7304908529074714,-3.6541846733855676,-15.318806411040232
580,6,80,2.832879553070168,-0.4112129933836398,-2.7304908529074714,-3.6541846733855676,0.0,0.0,2.8072416822595203,-0.5127574162129571,-2.9095141618374,-3.5804661785985723,-16.15689494767108
581,6,81,2.8072416822595203,-0.5127574162129571,-2.9095141618374,-3.5804661785985723,0.0,1.0,2.776609977162781,-0.6126341019347895,-3.0518414779608967,-2.8465463224699348,-17.000011431746135
582,6,82,2.776609977162781,-0.6126341019347895,-3.0518414779608967,-2.8465463224699348,0.0,1.0,2.7436544643994716,-0.6591102552661848,3.124668116349816,-2.133514257377472,-17.447206697323477
583,6,83,2.7436544643994716,-0.6591102552661848,3.124668116349816,-2.133514257377472,-1.5,-1.0,2.6935568649504606,-1.0019519889802193,2.988581996150349,-2.7217224039893413,-17.540506128103758
584,6,84,2.6935568649504606,-1.0019519889802193,2.988581996150349,-2.7217224039893413,0.0,-1.0,2.6481176859499307,-0.908783580010597,2.8199209247693195,-3.373221427620585,-16.607454964065706
585,6,85,2.6481176859499307,-0.908783580010597,2.8199209247693195,-3.373221427620585,-1.5,0.0,2.588787040699593,-1.1866129050067509,2.6555970701865825,-3.286477091654742,-15.574706820345448
586,6,86,2.588787040699593,-1.1866129050067509,2.6555970701865825,-3.286477091654742,0.0,0.0,2.5374687899892696,-1.0263650142064662,2.4900943067023635,-3.3100552696843795,-14.364463234292716
587,6,87,2.5374687899892696,-1.0263650142064662,2.4900943067023635,-3.3100552696843795,0.0,-1.0,2.499091785102336,-0.7675400977386757,2.287942235026397,-4.043041433519327,-13.239812067978752
588,6,88,2.499091785102336,-0.7675400977386757,2.287942235026397,-4.043041433519327,-1.5,1.0,2.451493926495399,-0.9519571721387381,2.124921053631663,-3.2604236278946797,-12.3269045129231
589,6,89,2.451493926495399,-0.9519571721387381,2.124921053631663,-3.2604236278946797,0.0,0.0,2.4146416760865295,-0.7370450081773975,1.9565089265143127,-3.368242542347006,-11.101941190356943
590,6,90,2.4146416760865295,-0.7370450081773975,1.9565089265143127,-3.368242542347006,0.0,0.0,2.3883944060111713,-0.5249454015071678,1.7820681853650526,-3.488814822985201,-10.252836261831925
591,6,91,2.3883944060111713,-0.5249454015071678,1.7820681853650526,-3.488814822985201,1.5,0.0,2.387910470444678,-0.009678711329859757,1.5882254543437275,-3.8768546204264993,-9.502564683137987
592,6,92,2.387910470444678,-0.009678711329859757,1.5882254543437275,-3.8768546204264993,-1.5,1.0,2.3710918646554036,-0.3363721157854927,1.4463921659203927,-2.836665768466699,-8.97608127995343
593,6,93,2.3710918646554036,-0.3363721157854927,1.4463921659203927,-2.836665768466699,1.5,-1.0,2.3872783706773926,0.3237301204397775,1.236377296515228,-4.200297388103291,-8.122117872384361
594,6,94,2.3872783706773926,0.3237301204397775,1.236377296515228,-4.200297388103291,0.0,1.0,2.3981812920902796,0.2180584282577385,1.06904818728228,-3.346582184658963,-8.115091805411774
595,6,95,2.3981812920902796,0.2180584282577385,1.06904818728228,-3.346582184658963,-1.5,1.0,2.3823737147179394,-0.3161515474468092,0.9748675065402199,-1.8836136148412,-7.456495626303881
596,6,96,2.3823737147179394,-0.3161515474468092,0.9748675065402199,-1.8836136148412,1.5,1.0,2.369316047546891,-0.26115334342096674,0.9110324272091122,-1.2767015866221558,-6.808468774435306
597,6,97,2.369316047546891,-0.26115334342096674,0.9110324272091122,-1.2767015866221558,-1.5,0.0,2.340635266732037,-0.5736156162970742,0.8717280520539956,-0.7860875031023302,-6.528547017092921
598,6,98,2.340635266732037,-0.5736156162970742,0.8717280520539956,-0.7860875031023302,-1.5,1.0,2.2788879590157456,-1.234946154325828,0.9169679264994908,0.904797488909902,-6.285831670497285
599,6,99,2.2788879590157456,-1.234946154325828,0.9169679264994908,0.904797488909902,1.5,-1.0,2.2527875472684125,-0.5220082349466643,0.8715403010559477,-0.9085525088708624,-6.151348032976816
600,7,0,2.5175977444594695,-1.1656858626253728,0.4744238330675361,-4.302956595475973,0.0,1.0,2.4479492121591706,-1.3929706460059788,0.3141444115036744,-3.205588431277234,-7.557089325933643
601,7,1,2.4479492121591706,-1.3929706460059788,0.3141444115036744,-3.205588431277234,-1.5,1.0,2.3414698214238943,-2.1295878147055287,0.25477803746715766,-1.1873274807303345,-6.701950277158332
602,7,2,2.3414698214238943,-2.1295878147055287,0.25477803746715766,-1.1873274807303345,0.0,0.0,2.2397203828298,-2.0349887718818858,0.1851289396918046,-1.3929819555070608,-5.844637313366445
603,7,3,2.2397203828298,-2.0349887718818858,0.1851289396918046,-1.3929819555070608,-1.5,0.0,2.122164993278289,-2.35110779103022,0.14384552258467237,-0.8256683421426444,-5.354699019077359
604,7,4,2.122164993278289,-2.35110779103022,0.14384552258467237,-0.8256683421426444,1.5,1.0,2.0039341088693865,-2.36461768817805,0.1360014018279621,-0.15688241513420498,-4.834747595876478
605,7,5,2.0039341088693865,-2.36461768817805,0.1360014018279621,-0.15688241513420498,0.0,-1.0,1.9136066833465897,-1.8065485104559382,0.041816717841824336,-1.8836936797227553,-4.315049739160456
606,7,6,1.9136066833465897,-1.8065485104559382,0.041816717841824336,-1.8836936797227553,0.0,-1.0,1.8492869402907819,-1.2863948611161566,-0.13291806660815259,-3.494695688999538,-4.004235146422698
607,7,7,1.8492869402907819,-1.2863948611161566,-0.13291806660815259,-3.494695688999538,1.5,-1.0,1.8258658207090976,-0.4684223916336865,-0.41367947326112053,-5.615228133059359,-4.130914884831792
608,7,8,1.8258658207090976,-0.4684223916336865,-0.41367947326112053,-5.615228133059359,-1.5,-1.0,1.7918776168388284,-0.6797640774053857,-0.7050188560720942,-5.826787656219475,-5.09242702799556
609,7,9,1.7918776168388284,-0.6797640774053857,-0.7050188560720942,-5.826787656219475,-1.5,0.0,1.7177829262230455,-1.4818938123156586,-0.9256632718338966,-4.4128883152360485,-5.428553660725325
610,7,10,1.7177829262230455,-1.4818938123156586,-0.9256632718338966,-4.4128883152360485,0.0,0.0,1.6230692232416237,-1.8942740596284369,-1.1084235946824945,-3.6552064569719565,-4.891110302131958
611,7,11,1.6230692232416237,-1.8942740596284369,-1.1084235946824945,-3.6552064569719565,1.5,0.0,1.525227945419059,-1.9568255564512953,-1.277577844828981,-3.383085002929726,-4.710396991486565
612,7,12,1.525227945419059,-1.9568255564512953,-1.277577844828981,-3.383085002929726,1.5,-1.0,1.4379732343874425,-1.7450942206323274,-1.4831874799731108,-4.112192702882596,-4.722246954856555
613,7,13,1.4379732343874425,-1.7450942206323274,-1.4831874799731108,-4.112192702882596,0.0,0.0,1.3286463550111696,-2.186537587525458,-1.6558636511532787,-3.453523423603357,-5.26538625678993
614,7,14,1.3286463550111696,-2.186537587525458,-1.6558636511532787,-3.453523423603357,0.0,0.0,1.1998666098673807,-2.5755949028757787,-1.79803253241235,-2.843377625181425,-5.342574100847069
615,7,15,1.1998666098673807,-2.5755949028757787,-1.79803253241235,-2.843377625181425,-1.5,0.0,1.0390484150375827,-3.216363896595957,-1.8986385060133977,-2.0121194720209523,-5.408525140242913
616,7,16,1.0390484150375827,-3.216363896595957,-1.8986385060133977,-2.0121194720209523,0.0,0.0,0.8650553087732551,-3.4798621252865534,-1.9674543794454635,-1.3763174686413162,-5.40413085955949
617,7,17,0.8650553087732551,-3.4798621252865534,-1.9674543794454635,-1.3763174686413162,1.5,0.0,0.6974593694773585,-3.351918785917931,-2.015813196698215,-0.9671763450550306,-5.319381931710479
618,7,18,0.6974593694773585,-3.351918785917931,-2.015813196698215,-0.9671763450550306,0.0,0.0,0.5236285567460752,-3.4766162546256663,-2.0379483656069888,-0.4427033781754752,-5.158491897545609
619,7,19,0.5236285567460752,-3.4766162546256663,-2.0379483656069888,-0.4427033781754752,1.5,0.0,0.3622516889753409,-3.227537355414687,-2.044433836643793,-0.1297094207360882,-5.041562749468944
620,7,20,0.3622516889753409,-3.227537355414687,-2.044433836643793,-0.1297094207360882,1.5,0.0,0.21533513001085916,-2.9383311792896345,-2.039888271752419,0.09091129782747764,-4.8326270943007925
621,7,21,0.21533513001085916,-2.9383311792896345,-2.039888271752419,0.09091129782747764,-1.5,0.0,0.05192079582504039,-3.2682866837163753,-2.0088407748356816,0.6209499383347516,-4.63961612861278
622,7,22,0.05192079582504039,-3.2682866837163753,-2.0088407748356816,0.6209499383347516,-1.5,-1.0,-0.11976385094438788,-3.433692935388565,-1.985627689494296,0.46426170682771195,-4.591500861325312
623,7,23,-0.11976385094438788,-3.433692935388565,-1.985627689494296,0.46426170682771195,-1.5,1.0,-0.3143534146795004,-3.89179127470225,-1.8913442076574936,1.8856696367360493,-4.557350006627681
624,7,24,-0.3143534146795004,-3.89179127470225,-1.8913442076574936,1.8856696367360493,-1.5,-1.0,-0.5134179392095943,-3.9812904906018773,-1.7977137166648844,1.872609819852181,-4.611090446398055
625,7,25,-0.5134179392095943,-3.9812904906018773,-1.7977137166648844,1.872609819852181,1.5,0.0,-0.694230183988523,-3.616244895578574,-1.6871319497573078,2.211635338151534,-4.463239662785488
626,7,26,-0.694230183988523,-3.616244895578574,-1.6871319497573078,2.211635338151534,-1.5,1.0,-0.896776775365339,-4.050931827536319,-1.4974001866945497,3.7946352612551646,-4.2267976649405705
627,7,27,-0.896776775365339,-4.050931827536319,-1.4974001866945497,3.7946352612551646,-1.5,0.0,-1.111274417308408,-4.289952838861381,-1.2625854391150568,4.696294951589855,-4.586881175812918
628,7,28,-1.111274417308408,-4.289952838861381,-1.2625854391150568,4.696294951589855,0.0,1.0,-1.337258921096283,-4.519690075757502,-0.9484261737560775,6.283185307179586,-4.851996903228661
