k,l,t,current_theta1,current_thetadot1,current_theta2,current_thetadot2,force1,force2,next_theta1,next_thetadot1,next_theta2,next_thetadot2,reward
1048,11,48,-1.4895525500151672,3.946951198594382,-1.0799504328610747,-3.3885350611472225,-1.5,0.0,-1.3168106170640521,3.454838659022301,-1.1833050460379229,-2.067092263536961,-4.738089417928991
1049,11,49,-1.3168106170640521,3.454838659022301,-1.1833050460379229,-2.067092263536961,0.0,-1.0,-1.1371972717722942,3.592266905835157,-1.3041265794786299,-2.416430668814142,-3.9446400624838884
1050,11,50,-1.1371972717722942,3.592266905835157,-1.3041265794786299,-2.416430668814142,0.0,-1.0,-0.9511958770804971,3.720027893835943,-1.4379387367206526,-2.6762431448404564,-3.9311397052261836
1051,11,51,-0.9511958770804971,3.720027893835943,-1.4379387367206526,-2.6762431448404564,1.5,1.0,-0.7666197670058923,3.6915222014920968,-1.5057848076728249,-1.3569214190434424,-4.022485652197873
1052,11,52,-0.7666197670058923,3.6915222014920968,-1.5057848076728249,-1.3569214190434424,-1.5,0.0,-0.6048141271787848,3.2361127965421486,-1.5196832213504154,-0.27796827355181386,-3.628522349260851
1053,11,53,-0.6048141271787848,3.2361127965421486,-1.5196832213504154,-0.27796827355181386,0.0,-1.0,-0.4410563620549335,3.275155302477027,-1.5464548911379505,-0.5354333957507031,-3.202721841341272
1054,11,54,-0.4410563620549335,3.275155302477027,-1.5464548911379505,-0.5354333957507031,1.5,-1.0,-0.2593318168483044,3.6344909041325817,-1.6016661518090416,-1.1042252134218224,-3.1367200036650487
1055,11,55,-0.2593318168483044,3.6344909041325817,-1.6016661518090416,-1.1042252134218224,1.5,0.0,-0.06940423871522217,3.798551562661645,-1.635961351179869,-0.6859039874165458,-3.3540293257895737
1056,11,56,-0.06940423871522217,3.798551562661645,-1.635961351179869,-0.6859039874165458,0.0,1.0,0.10176764154148882,3.4234376051342195,-1.588035949590873,0.9585080317799217,-3.4261594036135596
1057,11,57,0.10176764154148882,3.4234376051342195,-1.588035949590873,0.9585080317799217,1.5,1.0,0.26312376453137165,3.227122459797657,-1.472746065223824,2.3057976873409785,-3.1641479642195898
1058,11,58,0.26312376453137165,3.227122459797657,-1.472746065223824,2.3057976873409785,1.5,1.0,0.4060286077315556,2.8580968640036777,-1.2835569246032812,3.7837828124108572,-3.024766205367291
1059,11,59,0.4060286077315556,2.8580968640036777,-1.2835569246032812,3.7837828124108572,-1.5,0.0,0.5023637790680305,1.926703426729499,-1.0223495924309232,5.224146643447162,-2.936664111769632
1060,11,60,0.5023637790680305,1.926703426729499,-1.0223495924309232,5.224146643447162,0.0,0.0,0.5672136540474852,1.296997499589094,-0.7123742039129022,6.199507770360418,-2.84776276800376
1061,11,61,0.5672136540474852,1.296997499589094,-0.7123742039129022,6.199507770360418,1.5,-1.0,0.6420507127753716,1.4967411745577284,-0.45395650125548215,5.1683540531484,-2.8350132911734196
1062,11,62,0.6420507127753716,1.4967411745577284,-0.45395650125548215,5.1683540531484,-1.5,-1.0,0.704816302269441,1.2553117898813873,-0.2088927554440947,4.901274916227749,-2.065911510923079
1063,11,63,0.704816302269441,1.2553117898813873,-0.2088927554440947,4.901274916227749,0.0,1.0,0.7379072379452392,0.6618187135159633,0.10526650991488462,6.283185307179586,-1.8203173779347215
1064,11,64,0.7379072379452392,0.6618187135159633,0.10526650991488462,6.283185307179586,-1.5,1.0,0.7335960827141129,-0.08622310462252492,0.41942577527386393,6.283185307179586,-2.5514092106175
1065,11,65,0.7335960827141129,-0.08622310462252492,0.41942577527386393,6.283185307179586,-1.5,1.0,0.70348626930276,-0.602196268227057,0.7335850406328432,6.283185307179586,-2.6883737949439825
1066,11,66,0.70348626930276,-0.602196268227057,0.7335850406328432,6.283185307179586,-1.5,-1.0,0.6941849466826603,-0.1860264524019944,0.9757065046197163,4.842429279737462,-3.025092840429007
1067,11,67,0.6941849466826603,-0.1860264524019944,0.9757065046197163,4.842429279737462,0.0,-1.0,0.7155929833911657,0.4281607341701093,1.1358055942501386,3.2019817926084464,-2.6080822818706295
1068,11,68,0.7155929833911657,0.4281607341701093,1.1358055942501386,3.2019817926084464,0.0,1.0,0.731259401085378,0.31332835388424496,1.3345549812546607,3.97498774009044,-2.323928116532634
1069,11,69,0.731259401085378,0.31332835388424496,1.3345549812546607,3.97498774009044,-1.5,1.0,0.7315327468098971,0.0054669144903810585,1.582251505539892,4.9539304857046265,-3.1107124192282294
1070,11,70,0.7315327468098971,0.0054669144903810585,1.582251505539892,4.9539304857046265,-1.5,-1.0,0.7437113033702745,0.24357113120754725,1.7815231734900658,3.9854333590034776,-4.265732843655874
1071,11,71,0.7437113033702745,0.24357113120754725,1.7815231734900658,3.9854333590034776,0.0,0.0,0.7679404501846158,0.48458293628682503,1.9681144694541524,3.7318259192817282,-4.524081618193601
1072,11,72,0.7679404501846158,0.48458293628682503,1.9681144694541524,3.7318259192817282,1.5,0.0,0.8192642552856088,1.0264761020198598,2.1336078052684018,3.309866716284988,-5.171274365602714
1073,11,73,0.8192642552856088,1.0264761020198598,2.1336078052684018,3.309866716284988,1.5,0.0,0.8973529555238012,1.5617740047638486,2.2804148962575908,2.9361418197837774,-5.823919730070381
1074,11,74,0.8973529555238012,1.5617740047638486,2.2804148962575908,2.9361418197837774,0.0,0.0,0.9846975411536492,1.7468917125969579,2.417207378479538,2.7358496444389417,-6.558537767252784
1075,11,75,0.9846975411536492,1.7468917125969579,2.417207378479538,2.7358496444389417,0.0,1.0,1.0754236657251923,1.8145224914308637,2.5799746742225267,3.2553459148597748,-7.339345954755793
1076,11,76,1.0754236657251923,1.8145224914308637,2.5799746742225267,3.2553459148597748,-1.5,-1.0,1.1593857330870365,1.6792413472368828,2.7053764111657217,2.5080347388639,-8.507293825296578
1077,11,77,1.1593857330870365,1.6792413472368828,2.7053764111657217,2.5080347388639,0.0,0.0,1.2470157185995792,1.7525997102508533,2.825733359817855,2.4071389730426684,-9.118741291858589
1078,11,78,1.2470157185995792,1.7525997102508533,2.825733359817855,2.4071389730426684,-1.5,1.0,1.3150531672859564,1.3607489737275473,2.9794840394224997,3.0750135920928936,-9.983113412217543
1079,11,79,1.3150531672859564,1.3607489737275473,2.9794840394224997,3.0750135920928936,-1.5,1.0,1.3625220559091258,0.9493777724633887,-3.1160579762626655,3.7528658298884183,-11.172057292015072
1080,11,80,1.3625220559091258,0.9493777724633887,-3.1160579762626655,3.7528658298884183,-1.5,-1.0,1.3908161903506555,0.5658826888305949,-2.9613832042919377,3.0934954394145535,-12.315549668868591
1081,11,81,1.3908161903506555,0.5658826888305949,-2.9613832042919377,3.0934954394145535,1.5,0.0,1.4362983119525958,0.9096424320388072,-2.8114067400386933,2.9995292850648854,-11.198657020563735
1082,11,82,1.4362983119525958,0.9096424320388072,-2.8114067400386933,2.9995292850648854,0.0,-1.0,1.4795808533980876,0.8656508289098382,-2.6957669805261584,2.312795190250702,-10.458191963159235
1083,11,83,1.4795808533980876,0.8656508289098382,-2.6957669805261584,2.312795190250702,0.0,0.0,1.5188355694943643,0.7850943219255304,-2.580053051291889,2.3142785846853924,-9.761237762519286
1084,11,84,1.5188355694943643,0.7850943219255304,-2.580053051291889,2.3142785846853924,-1.5,-1.0,1.5387557293548093,0.3984031972089001,-2.493145765990505,1.7381457060276764,-9.262148157734513
1085,11,85,1.5387557293548093,0.3984031972089001,-2.493145765990505,1.7381457060276764,-1.5,0.0,1.538454128962218,-0.006032007851824728,-2.4007243255400197,1.848428809009709,-8.742538785245069
1086,11,86,1.538454128962218,-0.006032007851824728,-2.4007243255400197,1.848428809009709,1.5,0.0,1.5541088576328836,0.3130945734133114,-2.315444385957788,1.7055987916446347,-8.301154666515266
1087,11,87,1.5541088576328836,0.3130945734133114,-2.315444385957788,1.7055987916446347,-1.5,1.0,1.5455367673000946,-0.17144180665578046,-2.1875983197461517,2.556921324232725,-7.926891818334449
1088,11,88,1.5455367673000946,-0.17144180665578046,-2.1875983197461517,2.556921324232725,-1.5,-1.0,1.523117142806775,-0.4483924898663954,-2.087726564799762,1.9974350989277962,-7.502632255201885
1089,11,89,1.523117142806775,-0.4483924898663954,-2.087726564799762,1.9974350989277962,1.5,-1.0,1.5224660197524618,-0.013022461086261816,-2.0347349805618125,1.0598316847589881,-6.888028180052353
1090,11,90,1.5224660197524618,-0.013022461086261816,-2.0347349805618125,1.0598316847589881,1.5,-1.0,1.5440145908285166,0.4309714215210953,-2.0295058260345487,0.10458309054527604,-6.514219861648373
1091,11,91,1.5440145908285166,0.4309714215210953,-2.0295058260345487,0.10458309054527604,1.5,-1.0,1.5878157563432338,0.8760233102943451,-2.071168932288011,-0.8332621250692434,-6.512708654049322
1092,11,92,1.5878157563432338,0.8760233102943451,-2.071168932288011,-0.8332621250692434,1.5,-1.0,1.6535266289481099,1.3142174520975234,-2.1571135353003914,-1.7188920602476134,-6.8839867526295935
1093,11,93,1.6535266289481099,1.3142174520975234,-2.1571135353003914,-1.7188920602476134,-1.5,0.0,1.7017641793202662,0.9647510074431294,-2.2296196290166432,-1.4501218743250344,-7.621376988125653
1094,11,94,1.7017641793202662,0.9647510074431294,-2.2296196290166432,-1.4501218743250344,0.0,0.0,1.7491254799283138,0.9472260121609503,-2.2991704467008875,-1.3910163536848834,-8.018884909951817
1095,11,95,1.7491254799283138,0.9472260121609503,-2.2991704467008875,-1.3910163536848834,0.0,1.0,1.7907448414013,0.8323872294597268,-2.3305518106657583,-0.6276272792974166,-8.487232868233868
1096,11,96,1.7907448414013,0.8323872294597268,-2.3305518106657583,-0.6276272792974166,1.5,1.0,1.8442044644348299,1.069192460670596,-2.331991183797292,-0.028787462630675886,-8.692578054277108
1097,11,97,1.8442044644348299,1.069192460670596,-2.331991183797292,-0.028787462630675886,-1.5,-1.0,1.8839795963806854,0.7955026389171089,-2.359349450792988,-0.5471653399139206,-8.896473049747632
1098,11,98,1.8839795963806854,0.7955026389171089,-2.359349450792988,-0.5471653399139206,1.5,-1.0,1.9450140931893198,1.2206899361726882,-2.427115782256316,-1.355326629266554,-9.162519668422265
1099,11,99,1.9450140931893198,1.2206899361726882,-2.427115782256316,-1.355326629266554,1.5,-1.0,2.0270461952273022,1.6406420407596514,-2.5326907792247564,-2.111499939368808,-9.840320552796376
1100,12,0,-2.8216554811627543,-1.1535642257069991,0.4635411959014095,-4.101290473484302,0.0,1.0,-2.89176966602579,-1.402283697260713,0.3152030650212363,-2.9667626176034636,-9.084174793209726
1101,12,1,-2.89176966602579,-1.402283697260713,0.3152030650212363,-2.9667626176034636,0.0,1.0,-2.9798174181673027,-1.7609550428302556,0.23335856026970508,-1.6368900950306244,-9.000088773386318
1102,12,2,-2.9798174181673027,-1.7609550428302556,0.23335856026970508,-1.6368900950306244,1.5,0.0,-3.044596022083458,-1.295572078323102,0.10848824499236881,-2.4974063055467255,-9.222786655568331
1103,12,3,-3.044596022083458,-1.295572078323102,0.10848824499236881,-2.4974063055467255,0.0,0.0,-3.1077842270823393,-1.2637640999776283,-0.018044408074401524,-2.5306530613354066,-9.677111900243691
1104,12,4,-3.1077842270823393,-1.2637640999776283,-0.018044408074401524,-2.5306530613354066,-1.5,-1.0,3.11673098576514,-1.1734018866421403,-0.18453475328678187,-3.3298069042476066,-10.058713633626455
1105,12,5,3.11673098576514,-1.1734018866421403,-0.18453475328678187,-3.3298069042476066,0.0,1.0,3.0303561829876666,-1.7274960555494712,-0.26398825583068375,-1.5890700508780369,-10.371289413156674
1106,12,6,3.0303561829876666,-1.7274960555494712,-0.26398825583068375,-1.5890700508780369,-1.5,-1.0,2.946302207981223,-1.6810795001288683,-0.3782871728724585,-2.2859783408354954,-9.528217707414932
1107,12,7,2.946302207981223,-1.6810795001288683,-0.3782871728724585,-2.2859783408354954,1.5,-1.0,2.899341917852577,-0.9392058025729167,-0.5886778344629932,-4.207813231810692,-9.226384148940994
1108,12,8,2.899341917852577,-0.9392058025729167,-0.5886778344629932,-4.207813231810692,0.0,0.0,2.839865855015654,-1.1895212567384676,-0.7738202066095546,-3.7028474429312292,-9.682115136074488
1109,12,9,2.839865855015654,-1.1895212567384676,-0.7738202066095546,-3.7028474429312292,0.0,-1.0,2.7859096092858184,-1.0791249145967114,-0.9966065422663591,-4.455726713136089,-9.419937786933795
1110,12,10,2.7859096092858184,-1.0791249145967114,-0.9966065422663591,-4.455726713136089,-1.5,1.0,2.6805818968926687,-2.106554247862994,-1.105821439345786,-2.1842979415885355,-9.805417507372063
1111,12,11,2.6805818968926687,-2.106554247862994,-1.105821439345786,-2.1842979415885355,0.0,-1.0,2.5789061816909875,-2.033514304033627,-1.243501097731249,-2.753593167709262,-8.86879677650636
1112,12,12,2.5789061816909875,-2.033514304033627,-1.243501097731249,-2.753593167709262,0.0,-1.0,2.476279075393898,-2.052542125941783,-1.4031125520248018,-3.1922290858710545,-8.782924861921035
1113,12,13,2.476279075393898,-2.052542125941783,-1.4031125520248018,-3.1922290858710545,0.0,-1.0,2.3680847723502616,-2.163886060872732,-1.5787075847542043,-3.5119006545880485,-8.82084567865555
1114,12,14,2.3680847723502616,-2.163886060872732,-1.5787075847542043,-3.5119006545880485,-1.5,1.0,2.214300219122803,-3.075691064549166,-1.6633567271467906,-1.6929828478517264,-8.950935581804407
1115,12,15,2.214300219122803,-3.075691064549166,-1.6633567271467906,-1.6929828478517264,-1.5,1.0,2.0234790638172786,-3.8164231061104883,-1.6593337554057181,0.08045943482144757,-8.286184384535163
1116,12,16,2.0234790638172786,-3.8164231061104883,-1.6593337554057181,0.08045943482144757,-1.5,0.0,1.811997622089157,-4.229628834562431,-1.6053125469840848,1.0804241684326694,-7.576433985810985
1117,12,17,1.811997622089157,-4.229628834562431,-1.6053125469840848,1.0804241684326694,0.0,1.0,1.588096326680598,-4.478025908171178,-1.4684820845383146,2.7366092489154017,-6.813217579056057
1118,12,18,1.588096326680598,-4.478025908171178,-1.4684820845383146,2.7366092489154017,-1.5,1.0,1.338789943188251,-4.98612766984694,-1.2299679908803436,4.770281873159421,-6.055576886201484
1119,12,19,1.338789943188251,-4.98612766984694,-1.2299679908803436,4.770281873159421,-1.5,-1.0,1.0881824746086883,-5.012149371591254,-0.9763082434486449,5.073194948633974,-5.68603268504256
1120,12,20,1.0881824746086883,-5.012149371591254,-0.9763082434486449,5.073194948633974,1.5,0.0,0.8531583240690073,-4.70048301079362,-0.7046636216119881,5.432892436733134,-4.680266299770661
1121,12,21,0.8531583240690073,-4.70048301079362,-0.7046636216119881,5.432892436733134,1.5,0.0,0.6350629644941073,-4.361907191498,-0.4340420227861615,5.412431976516532,-3.804972983745138
1122,12,22,0.6350629644941073,-4.361907191498,-0.4340420227861615,5.412431976516532,0.0,-1.0,0.4406940156446023,-3.8873789769900995,-0.22538811619769494,4.173078131769331,-3.0077301587993777
1123,12,23,0.4406940156446023,-3.8873789769900995,-0.22538811619769494,4.173078131769331,0.0,-1.0,0.273843531471305,-3.337009683465946,-0.09605178043011922,2.586726715351514,-1.8713258385779108
1124,12,24,0.273843531471305,-3.337009683465946,-0.09605178043011922,2.586726715351514,1.5,-1.0,0.1550543906683671,-2.3757828160587584,-0.08837960793569095,0.1534434498885653,-0.9755556606254079
1125,12,25,0.1550543906683671,-2.3757828160587584,-0.08837960793569095,0.1534434498885653,-1.5,1.0,-0.006003696257184693,-3.2211617385110354,0.03178408972369705,2.40327395318776,-0.3152472632340945
1126,12,26,-0.006003696257184693,-3.2211617385110354,0.03178408972369705,2.40327395318776,0.0,-1.0,-0.13777818667302802,-2.6354898083168665,0.06204919768116831,0.6053021591494252,-0.8086267047142205
1127,12,27,-0.13777818667302802,-2.6354898083168665,0.06204919768116831,0.6053021591494252,0.0,0.0,-0.2659517428206522,-2.5634711229524836,0.08432411494445347,0.445498345265703,-0.3884427933364359
1128,12,28,-0.2659517428206522,-2.5634711229524836,0.08432411494445347,0.445498345265703,-1.5,0.0,-0.41025153568802,-2.8859958573473548,0.13495969461021332,1.012711593315197,-0.4163335345627951
1129,12,29,-0.41025153568802,-2.8859958573473548,0.13495969461021332,1.012711593315197,-1.5,0.0,-0.5695332348140658,-3.1856339825209163,0.2101795915826043,1.5043979394478197,-0.6542482846967156
1130,12,30,-0.5695332348140658,-3.1856339825209163,0.2101795915826043,1.5043979394478197,1.5,-1.0,-0.6793343963289337,-2.1960232302973566,0.15577160205099913,-1.0881597906321032,-0.9891174178159503
1131,12,31,-0.6793343963289337,-2.1960232302973566,0.15577160205099913,-1.0881597906321032,-1.5,1.0,-0.8292502748225244,-2.998317569871815,0.2077577491373873,1.039722941727763,-0.7860905019388386
1132,12,32,-0.8292502748225244,-2.998317569871815,0.2077577491373873,1.039722941727763,-1.5,-1.0,-0.9692196431381614,-2.79938736631274,0.20350986180978212,-0.08495774655210364,-1.2343659028877187
1133,12,33,-0.9692196431381614,-2.79938736631274,0.20350986180978212,-0.08495774655210364,1.5,-1.0,-1.060278030736532,-1.8211677519674123,0.07281940819649935,-2.6138090722656555,-1.3729923527672312
1134,12,34,-1.060278030736532,-1.8211677519674123,0.07281940819649935,-2.6138090722656555,-1.5,-1.0,-1.144683919332847,-1.6881177719262996,-0.10229087333717801,-3.5022056306735467,-1.636924661025841
1135,12,35,-1.144683919332847,-1.6881177719262996,-0.10229087333717801,-3.5022056306735467,-1.5,-1.0,-1.2269504242358424,-1.6453300980599048,-0.3117343446296923,-4.188869425850286,-2.076523992518036
1136,12,36,-1.2269504242358424,-1.6453300980599048,-0.3117343446296923,-4.188869425850286,0.0,1.0,-1.3419082970130543,-2.299157455544236,-0.4240371318801598,-2.2460557450093503,-2.6152725550744735
1137,12,37,-1.3419082970130543,-2.299157455544236,-0.4240371318801598,-2.2460557450093503,0.0,0.0,-1.4637657012574166,-2.437148084887244,-0.5179369759641188,-1.8779968816791808,-2.4970699375593353
1138,12,38,-1.4637657012574166,-2.437148084887244,-0.5179369759641188,-1.8779968816791808,0.0,0.0,-1.593020216399272,-2.585090302837109,-0.5914299650016239,-1.4698597807501033,-2.8841968930117874
1139,12,39,-1.593020216399272,-2.585090302837109,-0.5914299650016239,-1.4698597807501033,0.0,-1.0,-1.7088357328305732,-2.3163103286260274,-0.7122867866102832,-2.417136432173186,-3.329661795803065
1140,12,40,-1.7088357328305732,-2.3163103286260274,-0.7122867866102832,-2.417136432173186,0.0,-1.0,-1.8167830465810024,-2.158946275008584,-0.8703347982744584,-3.160960233283503,-3.9878641316901318
1141,12,41,-1.8167830465810024,-2.158946275008584,-0.8703347982744584,-3.160960233283503,-1.5,0.0,-1.9578912857110335,-2.822164782600624,-0.9672726493557875,-1.938757021626582,-4.790819230170247
1142,12,42,-1.9578912857110335,-2.822164782600624,-0.9672726493557875,-1.938757021626582,0.0,-1.0,-2.096185018948328,-2.765874664745892,-1.0864393893795863,-2.3833348004759753,-5.355124307307849
1143,12,43,-2.096185018948328,-2.765874664745892,-1.0864393893795863,-2.3833348004759753,1.5,1.0,-2.24973315623144,-3.0709627456622437,-1.1349253287623169,-0.9697187876546105,-6.240859552071044
1144,12,44,-2.24973315623144,-3.0709627456622437,-1.1349253287623169,-0.9697187876546105,0.0,0.0,-2.413153264790915,-3.2684021711894893,-1.1510981824961517,-0.3234570746766958,-6.867913111732117
1145,12,45,-2.413153264790915,-3.2684021711894893,-1.1510981824961517,-0.3234570746766958,0.0,1.0,-2.598559499100191,-3.7081246861855166,-1.0832795149765937,1.3563733503911606,-7.687689566706723
1146,12,46,-2.598559499100191,-3.7081246861855166,-1.0832795149765937,1.3563733503911606,0.0,-1.0,-2.7719963566312944,-3.4687371506220726,-1.0405360037494333,0.8548702245432056,-8.705502845629248
1147,12,47,-2.7719963566312944,-3.4687371506220726,-1.0405360037494333,0.8548702245432056,1.5,0.0,-2.9330647074134957,-3.2213670156440215,-0.9939252780376657,0.9322145142353531,-9.404826002321824
1148,12,48,-2.9330647074134957,-3.2213670156440215,-0.9939252780376657,0.9322145142353531,-1.5,-1.0,-3.0973134316314024,-3.2849744843581297,-0.9580532940015029,0.7174396807232578,-10.153067503698383
1149,12,49,-3.0973134316314024,-3.2849744843581297,-0.9580532940015029,0.7174396807232578,0.0,1.0,3.001385188406189,-3.689733742839898,-0.8403234432674082,2.354597014681894,-11.076505460829438
1150,12,50,3.001385188406189,-3.689733742839898,-0.8403234432674082,2.354597014681894,0.0,1.0,2.7980674632168188,-4.066354503787405,-0.6396439587658731,4.013589690030701,-10.672369648218858
1151,12,51,2.7980674632168188,-4.066354503787405,-0.6396439587658731,4.013589690030701,1.5,-1.0,2.6332063303288797,-3.297222657758778,-0.5187028116093874,2.4188229431297152,-9.870532980217924
1152,12,52,2.6332063303288797,-3.297222657758778,-0.5187028116093874,2.4188229431297152,-1.5,0.0,2.450691820873862,-3.650290189100356,-0.3571401449780205,3.231253332627337,-8.038947269107997
1153,12,53,2.450691820873862,-3.650290189100356,-0.3571401449780205,3.231253332627337,0.0,1.0,2.247348998889277,-4.066856439691702,-0.11698043547480563,4.803194190064297,-7.321720312265846
1154,12,54,2.247348998889277,-4.066856439691702,-0.11698043547480563,4.803194190064297,-1.5,-1.0,2.0537570351236085,-3.8718392753133735,0.0727472049085417,3.794552807666946,-7.0447617315189754
1155,12,55,2.0537570351236085,-3.8718392753133735,0.0727472049085417,3.794552807666946,0.0,0.0,1.866881876186339,-3.7375031787453903,0.24518734098626435,3.4488027215544528,-5.692698634343335
1156,12,56,1.866881876186339,-3.7375031787453903,0.24518734098626435,3.4488027215544528,0.0,0.0,1.687872758983938,-3.5801823440480227,0.39371694430983206,2.9705920664713545,-4.8385232829796045
1157,12,57,1.687872758983938,-3.5801823440480227,0.39371694430983206,2.9705920664713545,0.0,1.0,1.494449504374967,-3.868465092179417,0.5888826315276241,3.9033137443558394,-4.086033624857509
1158,12,58,1.494449504374967,-3.868465092179417,0.5888826315276241,3.9033137443558394,1.5,0.0,1.329155173661726,-3.305886614264822,0.7156245329187418,2.5348380278223552,-4.09020609265588
1159,12,59,1.329155173661726,-3.305886614264822,0.7156245329187418,2.5348380278223552,0.0,0.0,1.171708723684357,-3.1489289995473784,0.8124779681402726,1.9370687044306156,-3.146486454470383
1160,12,60,1.171708723684357,-3.1489289995473784,0.8124779681402726,1.9370687044306156,1.5,-1.0,1.057105113350769,-2.2920722066717643,0.7913646344010147,-0.4222666747851598,-2.7164212323651187
1161,12,61,1.057105113350769,-2.2920722066717643,0.7913646344010147,-0.4222666747851598,0.0,-1.0,0.9684035280296481,-1.7740317064224151,0.6877895957796887,-2.0715007724265204,-2.015324412514558
1162,12,62,0.9684035280296481,-1.7740317064224151,0.6877895957796887,-2.0715007724265204,1.5,-1.0,0.9260324560319637,-0.8474214399536883,0.4711224057232017,-4.33334380112974,-1.7827751184408418
1163,12,63,0.9260324560319637,-0.8474214399536883,0.4711224057232017,-4.33334380112974,1.5,-1.0,0.9331428337104684,0.14220755357009196,0.15696314036422238,-6.283185307179586,-2.054292010583144
1164,12,64,0.9331428337104684,0.14220755357009196,0.15696314036422238,-6.283185307179586,-1.5,0.0,0.92235403355813,-0.21577600304676792,-0.12002870548168326,-5.539836916918112,-2.8703250051706926
1165,12,65,0.92235403355813,-0.21577600304676792,-0.12002870548168326,-5.539836916918112,0.0,-1.0,0.9300437851801144,0.15379503243968973,-0.4341879708406626,-6.283185307179586,-2.4019614708375414
1166,12,66,0.9300437851801144,0.15379503243968973,-0.4341879708406626,-6.283185307179586,-1.5,1.0,0.8809468972134095,-0.9819377593340999,-0.6100556311166823,-3.5173532055203935,-3.0286041621929147
1167,12,67,0.8809468972134095,-0.9819377593340999,-0.6100556311166823,-3.5173532055203935,1.5,-1.0,0.8606884305701633,-0.4051693328649232,-0.8647414410476502,-5.093716198619359,-1.8150340755466399
1168,12,68,0.8606884305701633,-0.4051693328649232,-0.8647414410476502,-5.093716198619359,1.5,-1.0,0.856841367686499,-0.07694125767328608,-1.1745962606643292,-6.197096392333579,-2.7940676794010706
1169,12,69,0.856841367686499,-0.07694125767328608,-1.1745962606643292,-6.197096392333579,0.0,1.0,0.8125885687638023,-0.8850559784539346,-1.3932627628650196,-4.373330044013806,-4.034349687595806
1170,12,70,0.8125885687638023,-0.8850559784539346,-1.3932627628650196,-4.373330044013806,1.5,0.0,0.765455985679371,-0.9426516616886244,-1.6040551162929344,-4.215847068558294,-3.596948296415415
1171,12,71,0.765455985679371,-0.9426516616886244,-1.6040551162929344,-4.215847068558294,-1.5,-1.0,0.6954142470671153,-1.4008347722451138,-1.8212165289679596,-4.343228253500502,-4.092013615155711
1172,12,72,0.6954142470671153,-1.4008347722451138,-1.8212165289679596,-4.343228253500502,-1.5,-1.0,0.597448396814942,-1.959317005043466,-2.0427409196840616,-4.43048781432204,-4.841729106466828
1173,12,73,0.597448396814942,-1.959317005043466,-2.0427409196840616,-4.43048781432204,0.0,0.0,0.47649237449871273,-2.419120446324585,-2.2399458730599395,-3.9440990675175565,-5.70314232176386
1174,12,74,0.47649237449871273,-2.419120446324585,-2.2399458730599395,-3.9440990675175565,-1.5,0.0,0.3194279359289153,-3.141288771395949,-2.407734335453142,-3.3557692478640524,-6.314805556604602
1175,12,75,0.3194279359289153,-3.141288771395949,-2.407734335453142,-3.3557692478640524,-1.5,0.0,0.12946479783081347,-3.799262761962036,-2.5471354784000515,-2.7880228589381852,-6.955662955882209
1176,12,76,0.12946479783081347,-3.799262761962036,-2.5471354784000515,-2.7880228589381852,-1.5,0.0,-0.08957563911761868,-4.380808738968643,-2.658910613453199,-2.235502701062946,-7.615033729021294
1177,12,77,-0.08957563911761868,-4.380808738968643,-2.658910613453199,-2.235502701062946,-1.5,-1.0,-0.33081047111625794,-4.824696639972785,-2.7781064066957675,-2.3839158648513665,-8.287277322151585
1178,12,78,-0.33081047111625794,-4.824696639972785,-2.7781064066957675,-2.3839158648513665,1.5,1.0,-0.5604049867232956,-4.5918903121407535,-2.8470802958284307,-1.3794777826532627,-9.275348400646966
1179,12,79,-0.5604049867232956,-4.5918903121407535,-2.8470802958284307,-1.3794777826532627,0.0,1.0,-0.792108747294445,-4.634075211422988,-2.8683571874031832,-0.42553783149505453,-9.569340739617145
1180,12,80,-0.792108747294445,-4.634075211422988,-2.8683571874031832,-0.42553783149505453,1.5,1.0,-1.0037271544911301,-4.232368143933701,-2.8472362825666475,0.4224180967307123,-9.9376959976258
1181,12,81,-1.0037271544911301,-4.232368143933701,-2.8472362825666475,0.4224180967307123,1.5,1.0,-1.1939667043172382,-3.804790996522161,-2.7858970069450084,1.2267855124327811,-10.018791507138323
1182,12,82,-1.1939667043172382,-3.804790996522161,-2.7858970069450084,1.2267855124327811,0.0,0.0,-1.3788588700997602,-3.6978433156504398,-2.715690705358211,1.4041260317359514,-9.985850485359876
1183,12,83,-1.3788588700997602,-3.6978433156504398,-2.715690705358211,1.4041260317359514,1.5,1.0,-1.5420981380583139,-3.264785359171074,-2.605861643712989,2.196581232904433,-10.058508545826724
1184,12,84,-1.5420981380583139,-3.264785359171074,-2.605861643712989,2.196581232904433,-1.5,-1.0,-1.7144556968021862,-3.4471511748774453,-2.516795328345137,1.7813263073570464,-9.942771201287767
1185,12,85,-1.7144556968021862,-3.4471511748774453,-2.516795328345137,1.7813263073570464,1.5,1.0,-1.866593532988353,-3.0427567237233326,-2.3869803199180546,2.5963001685416476,-10.026415792864437
1186,12,86,-1.866593532988353,-3.0427567237233326,-2.3869803199180546,2.5963001685416476,-1.5,0.0,-2.0302811013030087,-3.273751366293116,-2.240997055055061,2.919665297259872,-9.981803617316688
1187,12,87,-2.0302811013030087,-3.273751366293116,-2.240997055055061,2.919665297259872,1.5,-1.0,-2.16550742376677,-2.7045264492752263,-2.1257507876555293,2.3049253479906353,-10.106203823890095
